SUB_ICB_CODE,SUB_ICB_NAME,ICB_CODE,REGION_CODE,REGION_NAME,Month,Forecast_Appointments,GP_Appointments,Required_GP_FTE,Required_Staff_FTE,Total_FTE
15M,NHS Derby and Derbyshire ICB - 15M,E54000058,E40000011,Midlands,2027-01,572095.5538438503,264694.76725862635,504.18050906405017,487.9377564844824,992.1182655485326
15N,NHS Devon ICB - 15N,E54000037,E40000006,South West,2026-02,740919.9825733508,342805.74464671966,652.9633231366089,631.9273617883034,1284.8906849249124
15N,NHS Devon ICB - 15N,E54000037,E40000006,South West,2026-03,744639.5673010361,344526.70648111653,656.2413456783172,635.0997790792375,1291.3411247575546
15N,NHS Devon ICB - 15N,E54000037,E40000006,South West,2026-04,729996.1824558919,337751.56670346693,643.3363175304132,622.6105011943254,1265.9468187247385
15N,NHS Devon ICB - 15N,E54000037,E40000006,South West,2026-05,719978.6775773776,333116.7096336736,634.5080183498545,614.0666157836572,1248.5746341335116
15N,NHS Devon ICB - 15N,E54000037,E40000006,South West,2026-06,702621.8809191696,325086.13987844414,619.2116950065603,599.2630810170245,1218.4747760235848
15N,NHS Devon ICB - 15N,E54000037,E40000006,South West,2026-07,768743.8856723502,355679.1912336274,677.4841737783379,655.6582451408299,1333.1424189191678
15N,NHS Devon ICB - 15N,E54000037,E40000006,South West,2026-08,671535.1364089944,310703.0555358675,591.8153438778429,572.7493347192492,1164.564678597092
15N,NHS Devon ICB - 15N,E54000037,E40000006,South West,2026-09,746503.4600020036,345389.08452506876,657.8839705239404,636.6894848840235,1294.573455407964
15N,NHS Devon ICB - 15N,E54000037,E40000006,South West,2026-10,925851.3534714334,428369.0143659025,815.9409797445762,789.6545065167156,1605.5954862612919
15N,NHS Devon ICB - 15N,E54000037,E40000006,South West,2026-11,762514.9180882459,352797.19868210686,671.994664156394,650.345586358951,1322.340250515345
15N,NHS Devon ICB - 15N,E54000037,E40000006,South West,2026-12,680331.2086425165,314772.785281185,599.5672100594,580.2514656529073,1179.8186757123074
15N,NHS Devon ICB - 15N,E54000037,E40000006,South West,2027-01,808039.1232263083,373860.14665065956,712.1145650488753,689.1729786915059,1401.2875437403814
16C,NHS North East and North Cumbria ICB - 16C,E54000050,E40000012,North East and Yorkshire,2026-02,346545.4675652741,160338.20096207014,305.4060970706098,295.56708984635554,600.9731869169653
16C,NHS North East and North Cumbria ICB - 16C,E54000050,E40000012,North East and Yorkshire,2026-03,349730.2850640449,161811.738941756,308.21283607953524,298.2834065433157,606.496242622851
16C,NHS North East and North Cumbria ICB - 16C,E54000050,E40000012,North East and Yorkshire,2026-04,341391.5619035485,157953.61354404638,300.8640257981836,291.17134660238435,592.0353724005679
16C,NHS North East and North Cumbria ICB - 16C,E54000050,E40000012,North East and Yorkshire,2026-05,340038.5287154815,157327.59783320528,299.671614920391,290.01735060678766,589.6889655271787
16C,NHS North East and North Cumbria ICB - 16C,E54000050,E40000012,North East and Yorkshire,2026-06,337300.3025656238,156060.6868625322,297.258451166728,287.681929687447,584.9403808541749
16C,NHS North East and North Cumbria ICB - 16C,E54000050,E40000012,North East and Yorkshire,2026-07,370562.86599708477,171450.46996215574,326.5723237374395,316.05142227766515,642.6237460151046
16C,NHS North East and North Cumbria ICB - 16C,E54000050,E40000012,North East and Yorkshire,2026-08,322437.8140187963,149184.17310472685,284.16032972328924,275.0057792286817,559.166108951971
16C,NHS North East and North Cumbria ICB - 16C,E54000050,E40000012,North East and Yorkshire,2026-09,364917.8328638552,168838.64974903225,321.59742809339474,311.23679859495707,632.8342266883518
16C,NHS North East and North Cumbria ICB - 16C,E54000050,E40000012,North East and Yorkshire,2026-10,435150.0612980503,201333.402128314,383.4921945301219,371.1375542376767,754.6297487677986
16C,NHS North East and North Cumbria ICB - 16C,E54000050,E40000012,North East and Yorkshire,2026-11,359906.13935471186,166519.86045227724,317.1806865757662,306.962347464182,624.1430340399481
16C,NHS North East and North Cumbria ICB - 16C,E54000050,E40000012,North East and Yorkshire,2026-12,325926.0465236959,150798.09386468507,287.234464504162,277.9808772365252,565.2153417406872
16C,NHS North East and North Cumbria ICB - 16C,E54000050,E40000012,North East and Yorkshire,2027-01,381974.7444486936,176730.46993844782,336.6294665494244,325.78456271467587,662.4140292641002
18C,NHS Herefordshire and Worcestershire ICB - 18C,E54000019,E40000011,Midlands,2026-02,420809.0534295257,194698.1648598046,370.85364735200875,358.9061723328907,729.7598196848994
18C,NHS Herefordshire and Worcestershire ICB - 18C,E54000019,E40000011,Midlands,2026-03,420575.163473673,194589.94963769248,370.64752311941425,358.7066886285405,729.3542117479548
18C,NHS Herefordshire and Worcestershire ICB - 18C,E54000019,E40000011,Midlands,2026-04,414797.1359056661,191916.5961182471,365.55542117761354,353.7786345832048,719.3340557608183
18C,NHS Herefordshire and Worcestershire ICB - 18C,E54000019,E40000011,Midlands,2026-05,405357.79913746216,187549.24344062517,357.23665417261935,345.7278661854556,702.9645203580749
18C,NHS Herefordshire and Worcestershire ICB - 18C,E54000019,E40000011,Midlands,2026-06,398003.0722959039,184146.3893256142,350.7550272868842,339.4550523337933,690.2100796206774
18C,NHS Herefordshire and Worcestershire ICB - 18C,E54000019,E40000011,Midlands,2026-07,416124.2710911648,192530.62945006738,366.7250084763188,354.9105422874562,721.635550763775
18C,NHS Herefordshire and Worcestershire ICB - 18C,E54000019,E40000011,Midlands,2026-08,378814.840068221,175268.45865566653,333.8446831536505,323.089494305642,656.9341774592925
18C,NHS Herefordshire and Worcestershire ICB - 18C,E54000019,E40000011,Midlands,2026-09,424845.3963387031,196565.68303879106,374.4108248357925,362.3487512697017,736.7595761054943
18C,NHS Herefordshire and Worcestershire ICB - 18C,E54000019,E40000011,Midlands,2026-10,521172.64363011654,241133.9691077021,459.30279830038495,444.505832575261,903.808630875646
18C,NHS Herefordshire and Worcestershire ICB - 18C,E54000019,E40000011,Midlands,2026-11,427105.0243928095,197611.15825329692,376.402206196756,364.27597799922637,740.6781841959823
18C,NHS Herefordshire and Worcestershire ICB - 18C,E54000019,E40000011,Midlands,2026-12,379613.6570201302,175638.0519268381,334.54867033683445,323.7708017353843,658.3194720722188
18C,NHS Herefordshire and Worcestershire ICB - 18C,E54000019,E40000011,Midlands,2027-01,437619.5710146004,202475.9845086056,385.6685419211535,373.2437881047537,758.9123300259073
36J,NHS West Yorkshire ICB - 36J,E54000054,E40000012,North East and Yorkshire,2026-02,367988.72986309405,170259.47947061862,324.30377042022593,313.8559530039293,638.1597234241552
36J,NHS West Yorkshire ICB - 36J,E54000054,E40000012,North East and Yorkshire,2026-03,367333.142173426,169956.15491273947,323.72600935759897,313.29680517569295,637.0228145332919
36J,NHS West Yorkshire ICB - 36J,E54000054,E40000012,North East and Yorkshire,2026-04,365930.94902823004,169307.39407947386,322.4902744370931,312.1008808710416,634.5911553081347
36J,NHS West Yorkshire ICB - 36J,E54000054,E40000012,North East and Yorkshire,2026-05,371290.40379570617,171787.0840941553,327.21349351267673,316.67193603420776,643.8854295468846
36J,NHS West Yorkshire ICB - 36J,E54000054,E40000012,North East and Yorkshire,2026-06,367417.2332739345,169995.06182982365,323.8001177710927,313.36852610176334,637.168643872856
36J,NHS West Yorkshire ICB - 36J,E54000054,E40000012,North East and Yorkshire,2026-07,404608.15168066917,187202.399704874,356.5759994378552,345.0884951996749,701.6644946375302
36J,NHS West Yorkshire ICB - 36J,E54000054,E40000012,North East and Yorkshire,2026-08,350393.4523653847,162118.57040251858,308.79727695717827,298.84901898867645,607.6462959458547
36J,NHS West Yorkshire ICB - 36J,E54000054,E40000012,North East and Yorkshire,2026-09,385220.21583635395,178232.07100461476,339.48965905640904,328.5526108440305,668.0422699004396
36J,NHS West Yorkshire ICB - 36J,E54000054,E40000012,North East and Yorkshire,2026-10,431725.0093725594,199748.71349339065,380.47373998741074,368.2163426653472,748.690082652758
36J,NHS West Yorkshire ICB - 36J,E54000054,E40000012,North East and Yorkshire,2026-11,382530.59485307505,176987.6484682053,337.1193304156291,326.2586450553488,663.3779754709778
36J,NHS West Yorkshire ICB - 36J,E54000054,E40000012,North East and Yorkshire,2026-12,359143.2366687544,166166.88384278657,316.5083501767363,306.31167115232995,622.8200213290663
36J,NHS West Yorkshire ICB - 36J,E54000054,E40000012,North East and Yorkshire,2027-01,401148.31173332233,185601.61549415623,353.5268866555357,342.1376130780415,695.6644997335773
36L,NHS South West London ICB - 36L,E54000031,E40000003,London,2026-02,693702.3031567882,320959.2671139284,611.3509849789112,591.6556127664443,1203.0065977453555
36L,NHS South West London ICB - 36L,E54000031,E40000003,London,2026-03,703740.6333622176,325603.75955848355,620.1976372542543,600.2172600059271,1220.4148972601815
36L,NHS South West London ICB - 36L,E54000031,E40000003,London,2026-04,681165.0461351237,315158.5817089919,600.3020603980798,580.9626419462411,1181.264702344321
36L,NHS South West London ICB - 36L,E54000031,E40000003,London,2026-05,693697.2570912414,320956.93242152163,611.3465379457555,591.6513089995553,1202.9978469453108
36L,NHS South West London ICB - 36L,E54000031,E40000003,London,2026-06,689824.077353218,319164.90589305334,607.9331540820064,588.3478912066106,1196.281045288617
36L,NHS South West London ICB - 36L,E54000031,E40000003,London,2026-07,733127.6707957849,339200.43057197955,646.096058232342,625.2813336885799,1271.377391920922
36L,NHS South West London ICB - 36L,E54000031,E40000003,London,2026-08,641100.9856297094,296621.9105189014,564.9941152740979,546.7921827155684,1111.7862979896663
36L,NHS South West London ICB - 36L,E54000031,E40000003,London,2026-09,710819.2154025516,328878.8481570548,626.435901251533,606.2545511833283,1232.6904524348613
36L,NHS South West London ICB - 36L,E54000031,E40000003,London,2026-10,816986.9950871501,378000.1104097766,720.0002103043364,696.8045788529738,1416.80478915731
36L,NHS South West London ICB - 36L,E54000031,E40000003,London,2026-11,716624.5805124921,331564.85009554646,631.5520954200884,611.2059212967392,1242.7580167168276
36L,NHS South West London ICB - 36L,E54000031,E40000003,London,2026-12,640712.9712654775,296442.3856630564,564.6521631677265,546.46124698797,1111.1134101556963
36L,NHS South West London ICB - 36L,E54000031,E40000003,London,2027-01,748651.2494961887,346382.8147445471,659.7767899896136,638.5213250026057,1298.2981149922193
42D,NHS Humber and North Yorkshire ICB - 42D,E54000051,E40000012,North East and Yorkshire,2026-02,291414.6728362144,134830.51648253898,256.82003139531236,248.54627992646894,505.36631132178127
42D,NHS Humber and North Yorkshire ICB - 42D,E54000051,E40000012,North East and Yorkshire,2026-03,294890.95362932136,136438.9074746987,259.8836332851404,251.51118437241698,511.3948176575574
42D,NHS Humber and North Yorkshire ICB - 42D,E54000051,E40000012,North East and Yorkshire,2026-04,293734.9486555924,135904.05195027607,258.8648608576687,250.52523286558147,509.3900937232502
42D,NHS Humber and North Yorkshire ICB - 42D,E54000051,E40000012,North East and Yorkshire,2026-05,290239.9451426364,134286.99840875797,255.7847588738247,247.54435989504518,503.3291187688699
42D,NHS Humber and North Yorkshire ICB - 42D,E54000051,E40000012,North East and Yorkshire,2026-06,282917.29069609084,130898.98341472296,249.33139698042467,241.2989004466157,490.6302974270404
42D,NHS Humber and North Yorkshire ICB - 42D,E54000051,E40000012,North East and Yorkshire,2026-07,308874.7809820875,142908.88596282995,272.2074018339618,263.43792860199613,535.6453304359579
42D,NHS Humber and North Yorkshire ICB - 42D,E54000051,E40000012,North East and Yorkshire,2026-08,274133.6819912955,126835.02024251268,241.5905147476432,233.80739960124257,475.39791434888576
42D,NHS Humber and North Yorkshire ICB - 42D,E54000051,E40000012,North East and Yorkshire,2026-09,305717.08546335204,141447.89666691693,269.4245650798418,260.74474412132554,530.1693092011674
42D,NHS Humber and North Yorkshire ICB - 42D,E54000051,E40000012,North East and Yorkshire,2026-10,380784.34108605154,176179.69911196377,335.5803792608834,324.76927297474253,660.3496522356259
42D,NHS Humber and North Yorkshire ICB - 42D,E54000051,E40000012,North East and Yorkshire,2026-11,306537.9281480677,141827.6807116048,270.1479632601996,261.44483720073475,531.5928004609343
42D,NHS Humber and North Yorkshire ICB - 42D,E54000051,E40000012,North East and Yorkshire,2026-12,278407.9440454679,128812.61785191543,245.35736733698178,237.45289871992455,482.81026605690636
42D,NHS Humber and North Yorkshire ICB - 42D,E54000051,E40000012,North East and Yorkshire,2027-01,319762.02462034463,147946.15010787346,281.8021906816637,272.7236103372559,554.5258010189195
52R,NHS Nottingham and Nottinghamshire ICB - 52R,E54000060,E40000011,Midlands,2026-02,511820.2622620516,236806.84858928336,451.06066397958733,436.52922805201314,887.5898920316005
52R,NHS Nottingham and Nottinghamshire ICB - 52R,E54000060,E40000011,Midlands,2026-03,512405.2665303726,237077.5159063218,451.57622077394626,437.02817559373153,888.6043963676777
52R,NHS Nottingham and Nottinghamshire ICB - 52R,E54000060,E40000011,Midlands,2026-04,498138.6237695516,230476.6855734082,439.0032106160156,424.8602193589578,863.8634299749734
52R,NHS Nottingham and Nottinghamshire ICB - 52R,E54000060,E40000011,Midlands,2026-05,501086.16023747,231840.43936264832,441.6008368812349,427.3741601187646,868.9749969999996
52R,NHS Nottingham and Nottinghamshire ICB - 52R,E54000060,E40000011,Midlands,2026-06,491635.02771559294,227467.6290752754,433.27167442909604,419.31333117510724,852.5850056042033
52R,NHS Nottingham and Nottinghamshire ICB - 52R,E54000060,E40000011,Midlands,2026-07,543670.4623941142,251543.16537142367,479.1298388027118,463.694122258239,942.8239610609508
52R,NHS Nottingham and Nottinghamshire ICB - 52R,E54000060,E40000011,Midlands,2026-08,475131.4543704319,219831.82509780666,418.72728590058415,405.23750678194483,823.9647926825289
52R,NHS Nottingham and Nottinghamshire ICB - 52R,E54000060,E40000011,Midlands,2026-09,543435.4969500742,251434.45254695558,478.9227667561059,463.49372127479154,942.4164880308974
52R,NHS Nottingham and Nottinghamshire ICB - 52R,E54000060,E40000011,Midlands,2026-10,646683.2305258041,299204.68013426487,569.9136764462188,551.5532545897448,1121.4669310359636
52R,NHS Nottingham and Nottinghamshire ICB - 52R,E54000060,E40000011,Midlands,2026-11,538383.6442371747,249097.0825585309,474.47063344482075,459.18501853752974,933.6556519823505
52R,NHS Nottingham and Nottinghamshire ICB - 52R,E54000060,E40000011,Midlands,2026-12,498706.1591176616,230739.27044383707,439.5033722739754,425.3442677362294,864.8476400102048
52R,NHS Nottingham and Nottinghamshire ICB - 52R,E54000060,E40000011,Midlands,2027-01,570843.2840991194,264115.372354402,503.0768997226704,486.8697011820912,989.9466009047617
70F,NHS Sussex ICB - 70F,E54000053,E40000005,South East,2026-02,480797.70731987245,222453.463206342,423.72088229779433,410.0702287516357,833.79111104943
70F,NHS Sussex ICB - 70F,E54000053,E40000005,South East,2026-03,487706.70010679134,225650.08696165294,429.8096894507675,415.9628780081562,845.7725674589237
70F,NHS Sussex ICB - 70F,E54000053,E40000005,South East,2026-04,475807.6438331907,220144.68159750346,419.3232030428637,405.81422577093224,825.137428813796
70F,NHS Sussex ICB - 70F,E54000053,E40000005,South East,2026-05,478522.03063596674,221400.56267922706,421.715357484242,408.1293142170472,829.8446717012891
70F,NHS Sussex ICB - 70F,E54000053,E40000005,South East,2026-06,472657.46887843683,218687.17188453663,416.5469940657841,403.1274555458733,819.6744496116573
70F,NHS Sussex ICB - 70F,E54000053,E40000005,South East,2026-07,504251.10988486157,233304.78496833055,444.3900666063439,430.0735316135413,874.4635982198852
70F,NHS Sussex ICB - 70F,E54000053,E40000005,South East,2026-08,455936.64141984313,210950.84968663307,401.81114226025346,388.86633608446044,790.6774783447139
70F,NHS Sussex ICB - 70F,E54000053,E40000005,South East,2026-09,500631.3165063005,231629.99417608458,441.1999889068278,426.9862259209777,868.1862148278055
70F,NHS Sussex ICB - 70F,E54000053,E40000005,South East,2026-10,619365.6427682933,286565.49340233125,545.8390350520596,528.2542053427969,1074.0932403948564
70F,NHS Sussex ICB - 70F,E54000053,E40000005,South East,2026-11,507822.144926184,234957.0164579555,447.5371742056295,433.11925153687065,880.6564257425002
70F,NHS Sussex ICB - 70F,E54000053,E40000005,South East,2026-12,454297.26546010206,210192.35010523014,400.3663811528193,387.4681196109079,787.8345007637272
70F,NHS Sussex ICB - 70F,E54000053,E40000005,South East,2027-01,539609.3063508383,249664.16675580203,475.5507938205753,460.2303803095814,935.7811741301566
71E,NHS Lincolnshire ICB - 71E,E54000013,E40000011,Midlands,2026-02,430484.71709975513,199174.8602755553,379.3806862391529,367.15850289555533,746.5391891347083
71E,NHS Lincolnshire ICB - 71E,E54000013,E40000011,Midlands,2026-03,440102.7816083409,203624.905953193,387.8569637203676,375.36170738912375,763.2186711094914
71E,NHS Lincolnshire ICB - 71E,E54000013,E40000011,Midlands,2026-04,435054.4059419515,201289.1447100392,383.40789468578896,371.0559702093846,754.4638648951736
71E,NHS Lincolnshire ICB - 71E,E54000013,E40000011,Midlands,2026-05,425347.9518654468,196798.20331847543,374.85372060661985,362.77737864598635,737.6310992526062
71E,NHS Lincolnshire ICB - 71E,E54000013,E40000011,Midlands,2026-06,417739.1855955048,193277.81130805737,368.1482120153474,356.2878956943611,724.4361077097085
71E,NHS Lincolnshire ICB - 71E,E54000013,E40000011,Midlands,2026-07,468581.4847976158,216801.31269480192,412.95488132343223,399.6510668298633,812.6059481532955
71E,NHS Lincolnshire ICB - 71E,E54000013,E40000011,Midlands,2026-08,403346.3368593663,186618.5885247238,355.46397814233103,344.012298943877,699.476277086208
71E,NHS Lincolnshire ICB - 71E,E54000013,E40000011,Midlands,2026-09,449436.3882587373,207943.33986412067,396.08255212213464,383.32229903907404,779.4048511612086
71E,NHS Lincolnshire ICB - 71E,E54000013,E40000011,Midlands,2026-10,561337.8307239357,259717.429122844,494.69986499589334,478.7625422239552,973.4624072198485
71E,NHS Lincolnshire ICB - 71E,E54000013,E40000011,Midlands,2026-11,458696.2124952121,212227.63643776346,404.24311702431135,391.21996199595026,795.4630790202616
71E,NHS Lincolnshire ICB - 71E,E54000013,E40000011,Midlands,2026-12,411493.88264585496,190388.26077823734,362.6443062442616,350.96130455177405,713.6056107960356
71E,NHS Lincolnshire ICB - 71E,E54000013,E40000011,Midlands,2027-01,473833.91789343604,219231.4863720809,417.5837835658684,404.1308436846908,821.7146272505591
72Q,NHS South East London ICB - 72Q,E54000030,E40000003,London,2026-02,737903.430290388,341410.0589101368,650.3048741145464,629.3545577464305,1279.6594318609768
72Q,NHS South East London ICB - 72Q,E54000030,E40000003,London,2026-03,746371.4265791161,345327.9958556905,657.7676111536962,636.5768741641677,1294.344485317864
72Q,NHS South East London ICB - 72Q,E54000030,E40000003,London,2026-04,720718.3988568933,333458.96076742583,635.1599252712873,614.6975207769326,1249.85744604822
72Q,NHS South East London ICB - 72Q,E54000030,E40000003,London,2026-05,726219.5110449565,336004.19224230706,640.007985223442,619.3893949248405,1259.3973801482825
72Q,NHS South East London ICB - 72Q,E54000030,E40000003,London,2026-06,711850.2498605236,329355.88284829626,627.3445387586595,607.1339158924244,1234.478454651084
72Q,NHS South East London ICB - 72Q,E54000030,E40000003,London,2026-07,753479.1391412852,348616.56244171585,664.0315475080301,642.6390106342371,1306.6705581422673
72Q,NHS South East London ICB - 72Q,E54000030,E40000003,London,2026-08,683488.3083911208,316233.4989286767,602.3495217689081,582.9441420038794,1185.2936637727876
72Q,NHS South East London ICB - 72Q,E54000030,E40000003,London,2026-09,760523.8000306827,351875.9565446876,670.2399172279764,648.6473706126907,1318.887287840667
72Q,NHS South East London ICB - 72Q,E54000030,E40000003,London,2026-10,881067.827696689,407648.7608132904,776.4738301205532,751.4588363228551,1527.9326664434084
72Q,NHS South East London ICB - 72Q,E54000030,E40000003,London,2026-11,765322.1220032595,354096.02399536007,674.4686171340192,652.7398381077769,1327.208455241796
72Q,NHS South East London ICB - 72Q,E54000030,E40000003,London,2026-12,691273.3595662306,319835.453698377,609.2103879969086,589.5839775680215,1198.79436556493
72Q,NHS South East London ICB - 72Q,E54000030,E40000003,London,2027-01,796092.5144815485,368332.7399089404,701.5861712551246,678.98376916287,1380.5699404179945
78H,NHS Northamptonshire ICB - 78H,E54000059,E40000011,Midlands,2026-02,401681.7404403417,185848.42004718044,353.99699056605795,342.59257205263697,696.5895626186949
78H,NHS Northamptonshire ICB - 78H,E54000059,E40000011,Midlands,2026-03,411042.0603862548,190179.21355344495,362.24612105418083,350.5759473536665,712.8220684078474
78H,NHS Northamptonshire ICB - 78H,E54000059,E40000011,Midlands,2026-04,401018.13978563977,185541.38808430496,353.4121677796285,342.0265900021187,695.4387577817472
78H,NHS Northamptonshire ICB - 78H,E54000059,E40000011,Midlands,2026-05,402856.91496437584,186392.14485859958,355.032656873523,343.5948731837719,698.627530057295
78H,NHS Northamptonshire ICB - 78H,E54000059,E40000011,Midlands,2026-06,398866.6450040001,184545.94351799446,351.516082891418,340.1915896603265,691.7076725517445
78H,NHS Northamptonshire ICB - 78H,E54000059,E40000011,Midlands,2026-07,441018.29649133456,204048.4925328257,388.6637953006204,376.14254596588705,764.8063412665074
78H,NHS Northamptonshire ICB - 78H,E54000059,E40000011,Midlands,2026-08,385693.4545478253,178451.02710338015,339.9067182921527,328.9562340388019,668.8629523309546
78H,NHS Northamptonshire ICB - 78H,E54000059,E40000011,Midlands,2026-09,429002.44584311504,198489.0492381257,378.0743795011918,365.89428032537995,743.9686598265718
78H,NHS Northamptonshire ICB - 78H,E54000059,E40000011,Midlands,2026-10,521930.7276122744,241484.71621956403,459.9708880372648,445.15239903604834,905.1232870733131
78H,NHS Northamptonshire ICB - 78H,E54000059,E40000011,Midlands,2026-11,430943.6900864702,199387.21596872626,379.7851732737643,367.5499589170539,747.3351321908183
78H,NHS Northamptonshire ICB - 78H,E54000059,E40000011,Midlands,2026-12,394359.47608027625,182460.58553671913,347.5439724508936,336.3474453072335,683.8914177581271
78H,NHS Northamptonshire ICB - 78H,E54000059,E40000011,Midlands,2027-01,454201.79216842895,210148.1769237589,400.2822417595408,387.38669086455565,787.6689326240964
84H,NHS North East and North Cumbria ICB - 84H,E54000050,E40000012,North East and Yorkshire,2026-02,321823.2956912749,148899.85034677753,283.6187625652905,274.48165927698005,558.1004218422706
84H,NHS North East and North Cumbria ICB - 84H,E54000050,E40000012,North East and Yorkshire,2026-03,322530.23834598763,149226.93560412154,284.24178210308867,275.0846075267716,559.3263896298603
84H,NHS North East and North Cumbria ICB - 84H,E54000050,E40000012,North East and Yorkshire,2026-04,318267.9026839168,147254.85604770895,280.4854400908742,271.4492803749331,551.9347204658072
84H,NHS North East and North Cumbria ICB - 84H,E54000050,E40000012,North East and Yorkshire,2026-05,313809.6475032541,145192.1292715677,276.55643670774805,267.6468543360102,544.2032910437583
84H,NHS North East and North Cumbria ICB - 84H,E54000050,E40000012,North East and Yorkshire,2026-06,311517.3655578473,144131.54589182654,274.5362778891934,265.69177724765206,540.2280551368455
84H,NHS North East and North Cumbria ICB - 84H,E54000050,E40000012,North East and Yorkshire,2026-07,337346.8088079868,156082.20417535806,297.2994365244915,287.7215946549663,585.0210311794579
84H,NHS North East and North Cumbria ICB - 84H,E54000050,E40000012,North East and Yorkshire,2026-08,290556.6217485492,134433.51701030126,256.0638419243834,247.81445196547295,503.8782938898563
84H,NHS North East and North Cumbria ICB - 84H,E54000050,E40000012,North East and Yorkshire,2026-09,322518.868994962,149221.67528055602,284.23176243915435,275.0749106577873,559.3066730969417
84H,NHS North East and North Cumbria ICB - 84H,E54000050,E40000012,North East and Yorkshire,2026-10,385387.6529189732,178309.54009053332,339.63721922006346,328.6954171879998,668.3326364080633
84H,NHS North East and North Cumbria ICB - 84H,E54000050,E40000012,North East and Yorkshire,2026-11,327927.81691469345,151724.26457898313,288.9985991980631,279.6881783106514,568.6867775087145
84H,NHS North East and North Cumbria ICB - 84H,E54000050,E40000012,North East and Yorkshire,2026-12,295967.5783262868,136937.0356661755,260.8324488879533,252.42943279382752,513.2618816817808
84H,NHS North East and North Cumbria ICB - 84H,E54000050,E40000012,North East and Yorkshire,2027-01,344393.96591373335,159342.75321722266,303.5100061280432,293.7320836452551,597.2420897732983
91Q,NHS Kent and Medway ICB - 91Q,E54000032,E40000005,South East,2026-02,828617.2327296658,383381.1398991064,730.2497902840122,706.723956873904,1436.973747157916
91Q,NHS Kent and Medway ICB - 91Q,E54000032,E40000005,South East,2026-03,836434.6904116676,386998.08837526327,737.1392159528824,713.3914318038164,1450.5306477566987
91Q,NHS Kent and Medway ICB - 91Q,E54000032,E40000005,South East,2026-04,814016.0390623383,376625.52095834765,717.381944682567,694.2706636571281,1411.6526083396952
91Q,NHS Kent and Medway ICB - 91Q,E54000032,E40000005,South East,2026-05,802648.1261993698,371365.8627958913,707.3635481826501,684.5750212753628,1391.9385694580128
91Q,NHS Kent and Medway ICB - 91Q,E54000032,E40000005,South East,2026-06,793577.7145450651,367169.20283997175,699.3699101713747,676.8389074684022,1376.208817639777
91Q,NHS Kent and Medway ICB - 91Q,E54000032,E40000005,South East,2026-07,850184.9458876535,393359.9988087713,749.2571405881358,725.1189636172734,1474.3761042054093
91Q,NHS Kent and Medway ICB - 91Q,E54000032,E40000005,South East,2026-08,746734.2579743448,345495.8691612404,658.0873698309341,636.886331449372,1294.9737012803062
91Q,NHS Kent and Medway ICB - 91Q,E54000032,E40000005,South East,2026-09,844906.9001852485,390917.9747982861,744.6056662824498,720.6173418840673,1465.223008166517
91Q,NHS Kent and Medway ICB - 91Q,E54000032,E40000005,South East,2026-10,1004979.6568762137,464979.7653367361,885.675743498545,857.1426849832978,1742.8184284818428
91Q,NHS Kent and Medway ICB - 91Q,E54000032,E40000005,South East,2026-11,842545.4901329129,389825.40751646494,742.5245857456475,718.6033057403937,1461.1278914860413
91Q,NHS Kent and Medway ICB - 91Q,E54000032,E40000005,South East,2026-12,755891.360029386,349732.63866755296,666.1574069858152,644.6963831140208,1310.853790099836
91Q,NHS Kent and Medway ICB - 91Q,E54000032,E40000005,South East,2027-01,880446.7067507115,407361.38318357395,775.9264441591885,750.9290850272026,1526.855529186391
92A,NHS Surrey Heartlands ICB - 92A,E54000052,E40000005,South East,2026-02,505183.6955170803,233736.26977049396,445.2119424199885,430.86892975648635,876.0808721764748
92A,NHS Surrey Heartlands ICB - 92A,E54000052,E40000005,South East,2026-03,500527.6858986603,231582.0468019337,441.1086605751118,426.89783983607396,868.0065004111857
92A,NHS Surrey Heartlands ICB - 92A,E54000052,E40000005,South East,2026-04,487587.1064790513,225594.75388442908,429.7042931131983,415.860877134321,845.5651702475193
92A,NHS Surrey Heartlands ICB - 92A,E54000052,E40000005,South East,2026-05,488496.8319195204,226015.66182911824,430.5060225316538,416.63677792127334,847.1428004529271
92A,NHS Surrey Heartlands ICB - 92A,E54000052,E40000005,South East,2026-06,485797.70164233714,224766.83957255734,428.1273134715378,414.33470169806316,842.4620151696009
92A,NHS Surrey Heartlands ICB - 92A,E54000052,E40000005,South East,2026-07,511092.7790506158,236470.2597134535,450.41954231134,435.9087608526386,886.3283031639786
92A,NHS Surrey Heartlands ICB - 92A,E54000052,E40000005,South East,2026-08,455478.27064474585,210738.7726222033,401.4071859470539,388.4753936865755,789.8825796336293
92A,NHS Surrey Heartlands ICB - 92A,E54000052,E40000005,South East,2026-09,514501.00124854856,238047.16164073843,453.42316502997795,438.8156184250955,892.2387834550734
92A,NHS Surrey Heartlands ICB - 92A,E54000052,E40000005,South East,2026-10,617266.4679061178,285594.2559965423,543.9890590410329,526.4638284278977,1070.4528874689306
92A,NHS Surrey Heartlands ICB - 92A,E54000052,E40000005,South East,2026-11,520879.1717899713,240998.18678969197,459.044165313699,444.2555317464751,903.2996970601741
92A,NHS Surrey Heartlands ICB - 92A,E54000052,E40000005,South East,2026-12,474069.08830467623,219340.29402991198,417.7910362474514,404.3314194837528,822.1224557312042
92A,NHS Surrey Heartlands ICB - 92A,E54000052,E40000005,South East,2027-01,549585.2410865431,254279.79032657243,484.34245776489985,468.7388107301121,953.081268495012
