SUB_ICB_CODE,SUB_ICB_NAME,ICB_CODE,REGION_CODE,REGION_NAME,Month,Appointments
71E,NHS Lincolnshire ICB - 71E,E54000013,E40000011,Midlands,2025-12,437106
71E,NHS Lincolnshire ICB - 71E,E54000013,E40000011,Midlands,2026-01,465309
72Q,NHS South East London ICB - 72Q,E54000030,E40000003,London,2023-08,655630
72Q,NHS South East London ICB - 72Q,E54000030,E40000003,London,2023-09,696738
72Q,NHS South East London ICB - 72Q,E54000030,E40000003,London,2023-10,751120
72Q,NHS South East London ICB - 72Q,E54000030,E40000003,London,2023-11,718297
72Q,NHS South East London ICB - 72Q,E54000030,E40000003,London,2023-12,585547
72Q,NHS South East London ICB - 72Q,E54000030,E40000003,London,2024-01,739657
72Q,NHS South East London ICB - 72Q,E54000030,E40000003,London,2024-02,705058
72Q,NHS South East London ICB - 72Q,E54000030,E40000003,London,2024-03,684098
72Q,NHS South East London ICB - 72Q,E54000030,E40000003,London,2024-04,690220
72Q,NHS South East London ICB - 72Q,E54000030,E40000003,London,2024-05,698697
72Q,NHS South East London ICB - 72Q,E54000030,E40000003,London,2024-06,639584
72Q,NHS South East London ICB - 72Q,E54000030,E40000003,London,2024-07,674177
72Q,NHS South East London ICB - 72Q,E54000030,E40000003,London,2024-08,633247
72Q,NHS South East London ICB - 72Q,E54000030,E40000003,London,2024-09,694656
72Q,NHS South East London ICB - 72Q,E54000030,E40000003,London,2024-10,862659
72Q,NHS South East London ICB - 72Q,E54000030,E40000003,London,2024-11,732236
72Q,NHS South East London ICB - 72Q,E54000030,E40000003,London,2024-12,657973
72Q,NHS South East London ICB - 72Q,E54000030,E40000003,London,2025-01,770777
72Q,NHS South East London ICB - 72Q,E54000030,E40000003,London,2025-02,696596
72Q,NHS South East London ICB - 72Q,E54000030,E40000003,London,2025-03,733736
72Q,NHS South East London ICB - 72Q,E54000030,E40000003,London,2025-04,680046
72Q,NHS South East London ICB - 72Q,E54000030,E40000003,London,2025-05,682969
72Q,NHS South East London ICB - 72Q,E54000030,E40000003,London,2025-06,713818
72Q,NHS South East London ICB - 72Q,E54000030,E40000003,London,2025-07,759957
72Q,NHS South East London ICB - 72Q,E54000030,E40000003,London,2025-08,627643
72Q,NHS South East London ICB - 72Q,E54000030,E40000003,London,2025-09,742695
72Q,NHS South East London ICB - 72Q,E54000030,E40000003,London,2025-10,862544
72Q,NHS South East London ICB - 72Q,E54000030,E40000003,London,2025-11,702253
72Q,NHS South East London ICB - 72Q,E54000030,E40000003,London,2025-12,695385
72Q,NHS South East London ICB - 72Q,E54000030,E40000003,London,2026-01,731685
78H,NHS Northamptonshire ICB - 78H,E54000059,E40000011,Midlands,2023-08,337274
78H,NHS Northamptonshire ICB - 78H,E54000059,E40000011,Midlands,2023-09,364875
78H,NHS Northamptonshire ICB - 78H,E54000059,E40000011,Midlands,2023-10,411461
78H,NHS Northamptonshire ICB - 78H,E54000059,E40000011,Midlands,2023-11,377850
78H,NHS Northamptonshire ICB - 78H,E54000059,E40000011,Midlands,2023-12,306604
78H,NHS Northamptonshire ICB - 78H,E54000059,E40000011,Midlands,2024-01,388712
78H,NHS Northamptonshire ICB - 78H,E54000059,E40000011,Midlands,2024-02,365064
78H,NHS Northamptonshire ICB - 78H,E54000059,E40000011,Midlands,2024-03,354024
78H,NHS Northamptonshire ICB - 78H,E54000059,E40000011,Midlands,2024-04,360907
78H,NHS Northamptonshire ICB - 78H,E54000059,E40000011,Midlands,2024-05,368215
78H,NHS Northamptonshire ICB - 78H,E54000059,E40000011,Midlands,2024-06,342718
78H,NHS Northamptonshire ICB - 78H,E54000059,E40000011,Midlands,2024-07,395540
78H,NHS Northamptonshire ICB - 78H,E54000059,E40000011,Midlands,2024-08,341435
78H,NHS Northamptonshire ICB - 78H,E54000059,E40000011,Midlands,2024-09,370296
78H,NHS Northamptonshire ICB - 78H,E54000059,E40000011,Midlands,2024-10,479419
78H,NHS Northamptonshire ICB - 78H,E54000059,E40000011,Midlands,2024-11,387672
78H,NHS Northamptonshire ICB - 78H,E54000059,E40000011,Midlands,2024-12,348230
78H,NHS Northamptonshire ICB - 78H,E54000059,E40000011,Midlands,2025-01,409355
78H,NHS Northamptonshire ICB - 78H,E54000059,E40000011,Midlands,2025-02,368793
78H,NHS Northamptonshire ICB - 78H,E54000059,E40000011,Midlands,2025-03,396061
78H,NHS Northamptonshire ICB - 78H,E54000059,E40000011,Midlands,2025-04,372159
78H,NHS Northamptonshire ICB - 78H,E54000059,E40000011,Midlands,2025-05,368874
78H,NHS Northamptonshire ICB - 78H,E54000059,E40000011,Midlands,2025-06,386057
78H,NHS Northamptonshire ICB - 78H,E54000059,E40000011,Midlands,2025-07,411598
78H,NHS Northamptonshire ICB - 78H,E54000059,E40000011,Midlands,2025-08,349499
78H,NHS Northamptonshire ICB - 78H,E54000059,E40000011,Midlands,2025-09,407320
78H,NHS Northamptonshire ICB - 78H,E54000059,E40000011,Midlands,2025-10,497711
78H,NHS Northamptonshire ICB - 78H,E54000059,E40000011,Midlands,2025-11,385646
78H,NHS Northamptonshire ICB - 78H,E54000059,E40000011,Midlands,2025-12,394171
78H,NHS Northamptonshire ICB - 78H,E54000059,E40000011,Midlands,2026-01,415424
84H,NHS North East and North Cumbria ICB - 84H,E54000050,E40000012,North East and Yorkshire,2023-08,302915
84H,NHS North East and North Cumbria ICB - 84H,E54000050,E40000012,North East and Yorkshire,2023-09,331967
84H,NHS North East and North Cumbria ICB - 84H,E54000050,E40000012,North East and Yorkshire,2023-10,369614
84H,NHS North East and North Cumbria ICB - 84H,E54000050,E40000012,North East and Yorkshire,2023-11,343168
84H,NHS North East and North Cumbria ICB - 84H,E54000050,E40000012,North East and Yorkshire,2023-12,280478
84H,NHS North East and North Cumbria ICB - 84H,E54000050,E40000012,North East and Yorkshire,2024-01,355294
84H,NHS North East and North Cumbria ICB - 84H,E54000050,E40000012,North East and Yorkshire,2024-02,333593
84H,NHS North East and North Cumbria ICB - 84H,E54000050,E40000012,North East and Yorkshire,2024-03,317057
84H,NHS North East and North Cumbria ICB - 84H,E54000050,E40000012,North East and Yorkshire,2024-04,332623
84H,NHS North East and North Cumbria ICB - 84H,E54000050,E40000012,North East and Yorkshire,2024-05,327802
84H,NHS North East and North Cumbria ICB - 84H,E54000050,E40000012,North East and Yorkshire,2024-06,310232
84H,NHS North East and North Cumbria ICB - 84H,E54000050,E40000012,North East and Yorkshire,2024-07,340282
84H,NHS North East and North Cumbria ICB - 84H,E54000050,E40000012,North East and Yorkshire,2024-08,295287
84H,NHS North East and North Cumbria ICB - 84H,E54000050,E40000012,North East and Yorkshire,2024-09,316088
84H,NHS North East and North Cumbria ICB - 84H,E54000050,E40000012,North East and Yorkshire,2024-10,401566
84H,NHS North East and North Cumbria ICB - 84H,E54000050,E40000012,North East and Yorkshire,2024-11,331524
84H,NHS North East and North Cumbria ICB - 84H,E54000050,E40000012,North East and Yorkshire,2024-12,299897
84H,NHS North East and North Cumbria ICB - 84H,E54000050,E40000012,North East and Yorkshire,2025-01,347763
84H,NHS North East and North Cumbria ICB - 84H,E54000050,E40000012,North East and Yorkshire,2025-02,313767
84H,NHS North East and North Cumbria ICB - 84H,E54000050,E40000012,North East and Yorkshire,2025-03,331793
84H,NHS North East and North Cumbria ICB - 84H,E54000050,E40000012,North East and Yorkshire,2025-04,307577
84H,NHS North East and North Cumbria ICB - 84H,E54000050,E40000012,North East and Yorkshire,2025-05,303432
84H,NHS North East and North Cumbria ICB - 84H,E54000050,E40000012,North East and Yorkshire,2025-06,316451
84H,NHS North East and North Cumbria ICB - 84H,E54000050,E40000012,North East and Yorkshire,2025-07,338347
84H,NHS North East and North Cumbria ICB - 84H,E54000050,E40000012,North East and Yorkshire,2025-08,280172
84H,NHS North East and North Cumbria ICB - 84H,E54000050,E40000012,North East and Yorkshire,2025-09,327024
84H,NHS North East and North Cumbria ICB - 84H,E54000050,E40000012,North East and Yorkshire,2025-10,394092
84H,NHS North East and North Cumbria ICB - 84H,E54000050,E40000012,North East and Yorkshire,2025-11,316662
84H,NHS North East and North Cumbria ICB - 84H,E54000050,E40000012,North East and Yorkshire,2025-12,314587
84H,NHS North East and North Cumbria ICB - 84H,E54000050,E40000012,North East and Yorkshire,2026-01,338122
91Q,NHS Kent and Medway ICB - 91Q,E54000032,E40000005,South East,2023-08,810007
91Q,NHS Kent and Medway ICB - 91Q,E54000032,E40000005,South East,2023-09,902398
91Q,NHS Kent and Medway ICB - 91Q,E54000032,E40000005,South East,2023-10,976878
91Q,NHS Kent and Medway ICB - 91Q,E54000032,E40000005,South East,2023-11,894652
91Q,NHS Kent and Medway ICB - 91Q,E54000032,E40000005,South East,2023-12,729778
91Q,NHS Kent and Medway ICB - 91Q,E54000032,E40000005,South East,2024-01,932219
91Q,NHS Kent and Medway ICB - 91Q,E54000032,E40000005,South East,2024-02,870075
91Q,NHS Kent and Medway ICB - 91Q,E54000032,E40000005,South East,2024-03,835088
91Q,NHS Kent and Medway ICB - 91Q,E54000032,E40000005,South East,2024-04,856695
91Q,NHS Kent and Medway ICB - 91Q,E54000032,E40000005,South East,2024-05,846955
91Q,NHS Kent and Medway ICB - 91Q,E54000032,E40000005,South East,2024-06,790261
91Q,NHS Kent and Medway ICB - 91Q,E54000032,E40000005,South East,2024-07,851126
91Q,NHS Kent and Medway ICB - 91Q,E54000032,E40000005,South East,2024-08,760235
91Q,NHS Kent and Medway ICB - 91Q,E54000032,E40000005,South East,2024-09,832869
91Q,NHS Kent and Medway ICB - 91Q,E54000032,E40000005,South East,2024-10,1059261
91Q,NHS Kent and Medway ICB - 91Q,E54000032,E40000005,South East,2024-11,863819
91Q,NHS Kent and Medway ICB - 91Q,E54000032,E40000005,South East,2024-12,777549
91Q,NHS Kent and Medway ICB - 91Q,E54000032,E40000005,South East,2025-01,907033
91Q,NHS Kent and Medway ICB - 91Q,E54000032,E40000005,South East,2025-02,813399
91Q,NHS Kent and Medway ICB - 91Q,E54000032,E40000005,South East,2025-03,864748
91Q,NHS Kent and Medway ICB - 91Q,E54000032,E40000005,South East,2025-04,797140
91Q,NHS Kent and Medway ICB - 91Q,E54000032,E40000005,South East,2025-05,783783
91Q,NHS Kent and Medway ICB - 91Q,E54000032,E40000005,South East,2025-06,822570
91Q,NHS Kent and Medway ICB - 91Q,E54000032,E40000005,South East,2025-07,876728
91Q,NHS Kent and Medway ICB - 91Q,E54000032,E40000005,South East,2025-08,717156
91Q,NHS Kent and Medway ICB - 91Q,E54000032,E40000005,South East,2025-09,853491
91Q,NHS Kent and Medway ICB - 91Q,E54000032,E40000005,South East,2025-10,1044454
91Q,NHS Kent and Medway ICB - 91Q,E54000032,E40000005,South East,2025-11,822907
91Q,NHS Kent and Medway ICB - 91Q,E54000032,E40000005,South East,2025-12,810128
91Q,NHS Kent and Medway ICB - 91Q,E54000032,E40000005,South East,2026-01,858360
92A,NHS Surrey Heartlands ICB - 92A,E54000052,E40000005,South East,2023-08,449766
92A,NHS Surrey Heartlands ICB - 92A,E54000052,E40000005,South East,2023-09,494890
92A,NHS Surrey Heartlands ICB - 92A,E54000052,E40000005,South East,2023-10,546269
92A,NHS Surrey Heartlands ICB - 92A,E54000052,E40000005,South East,2023-11,516874
92A,NHS Surrey Heartlands ICB - 92A,E54000052,E40000005,South East,2023-12,426258
92A,NHS Surrey Heartlands ICB - 92A,E54000052,E40000005,South East,2024-01,535902
92A,NHS Surrey Heartlands ICB - 92A,E54000052,E40000005,South East,2024-02,504644
92A,NHS Surrey Heartlands ICB - 92A,E54000052,E40000005,South East,2024-03,479320
92A,NHS Surrey Heartlands ICB - 92A,E54000052,E40000005,South East,2024-04,490404
92A,NHS Surrey Heartlands ICB - 92A,E54000052,E40000005,South East,2024-05,489346
92A,NHS Surrey Heartlands ICB - 92A,E54000052,E40000005,South East,2024-06,462597
92A,NHS Surrey Heartlands ICB - 92A,E54000052,E40000005,South East,2024-07,484478
92A,NHS Surrey Heartlands ICB - 92A,E54000052,E40000005,South East,2024-08,444416
92A,NHS Surrey Heartlands ICB - 92A,E54000052,E40000005,South East,2024-09,483887
92A,NHS Surrey Heartlands ICB - 92A,E54000052,E40000005,South East,2024-10,617524
92A,NHS Surrey Heartlands ICB - 92A,E54000052,E40000005,South East,2024-11,502449
92A,NHS Surrey Heartlands ICB - 92A,E54000052,E40000005,South East,2024-12,461941
92A,NHS Surrey Heartlands ICB - 92A,E54000052,E40000005,South East,2025-01,539975
92A,NHS Surrey Heartlands ICB - 92A,E54000052,E40000005,South East,2025-02,483362
92A,NHS Surrey Heartlands ICB - 92A,E54000052,E40000005,South East,2025-03,499295
92A,NHS Surrey Heartlands ICB - 92A,E54000052,E40000005,South East,2025-04,463291
92A,NHS Surrey Heartlands ICB - 92A,E54000052,E40000005,South East,2025-05,466125
92A,NHS Surrey Heartlands ICB - 92A,E54000052,E40000005,South East,2025-06,487259
92A,NHS Surrey Heartlands ICB - 92A,E54000052,E40000005,South East,2025-07,514831
92A,NHS Surrey Heartlands ICB - 92A,E54000052,E40000005,South East,2025-08,432307
92A,NHS Surrey Heartlands ICB - 92A,E54000052,E40000005,South East,2025-09,518992
92A,NHS Surrey Heartlands ICB - 92A,E54000052,E40000005,South East,2025-10,632336
92A,NHS Surrey Heartlands ICB - 92A,E54000052,E40000005,South East,2025-11,497787
92A,NHS Surrey Heartlands ICB - 92A,E54000052,E40000005,South East,2025-12,491372
92A,NHS Surrey Heartlands ICB - 92A,E54000052,E40000005,South East,2026-01,524822
92G,NHS Bath and North East Somerset Swindon and Wiltshire ICB - 92G,E54000040,E40000006,South West,2023-08,454118
92G,NHS Bath and North East Somerset Swindon and Wiltshire ICB - 92G,E54000040,E40000006,South West,2023-09,516152
92G,NHS Bath and North East Somerset Swindon and Wiltshire ICB - 92G,E54000040,E40000006,South West,2023-10,570816
92G,NHS Bath and North East Somerset Swindon and Wiltshire ICB - 92G,E54000040,E40000006,South West,2023-11,514631
92G,NHS Bath and North East Somerset Swindon and Wiltshire ICB - 92G,E54000040,E40000006,South West,2023-12,422311
92G,NHS Bath and North East Somerset Swindon and Wiltshire ICB - 92G,E54000040,E40000006,South West,2024-01,533526
92G,NHS Bath and North East Somerset Swindon and Wiltshire ICB - 92G,E54000040,E40000006,South West,2024-02,497402
92G,NHS Bath and North East Somerset Swindon and Wiltshire ICB - 92G,E54000040,E40000006,South West,2024-03,480336
92G,NHS Bath and North East Somerset Swindon and Wiltshire ICB - 92G,E54000040,E40000006,South West,2024-04,497862
92G,NHS Bath and North East Somerset Swindon and Wiltshire ICB - 92G,E54000040,E40000006,South West,2024-05,493418
92G,NHS Bath and North East Somerset Swindon and Wiltshire ICB - 92G,E54000040,E40000006,South West,2024-06,458273
92G,NHS Bath and North East Somerset Swindon and Wiltshire ICB - 92G,E54000040,E40000006,South West,2024-07,511047
92G,NHS Bath and North East Somerset Swindon and Wiltshire ICB - 92G,E54000040,E40000006,South West,2024-08,435268
92G,NHS Bath and North East Somerset Swindon and Wiltshire ICB - 92G,E54000040,E40000006,South West,2024-09,477105
92G,NHS Bath and North East Somerset Swindon and Wiltshire ICB - 92G,E54000040,E40000006,South West,2024-10,633993
92G,NHS Bath and North East Somerset Swindon and Wiltshire ICB - 92G,E54000040,E40000006,South West,2024-11,508314
92G,NHS Bath and North East Somerset Swindon and Wiltshire ICB - 92G,E54000040,E40000006,South West,2024-12,448575
92G,NHS Bath and North East Somerset Swindon and Wiltshire ICB - 92G,E54000040,E40000006,South West,2025-01,536885
92G,NHS Bath and North East Somerset Swindon and Wiltshire ICB - 92G,E54000040,E40000006,South West,2025-02,479108
92G,NHS Bath and North East Somerset Swindon and Wiltshire ICB - 92G,E54000040,E40000006,South West,2025-03,504800
92G,NHS Bath and North East Somerset Swindon and Wiltshire ICB - 92G,E54000040,E40000006,South West,2025-04,468767
92G,NHS Bath and North East Somerset Swindon and Wiltshire ICB - 92G,E54000040,E40000006,South West,2025-05,469448
92G,NHS Bath and North East Somerset Swindon and Wiltshire ICB - 92G,E54000040,E40000006,South West,2025-06,489064
92G,NHS Bath and North East Somerset Swindon and Wiltshire ICB - 92G,E54000040,E40000006,South West,2025-07,522823
92G,NHS Bath and North East Somerset Swindon and Wiltshire ICB - 92G,E54000040,E40000006,South West,2025-08,430033
92G,NHS Bath and North East Somerset Swindon and Wiltshire ICB - 92G,E54000040,E40000006,South West,2025-09,507521
92G,NHS Bath and North East Somerset Swindon and Wiltshire ICB - 92G,E54000040,E40000006,South West,2025-10,649325
92G,NHS Bath and North East Somerset Swindon and Wiltshire ICB - 92G,E54000040,E40000006,South West,2025-11,501891
92G,NHS Bath and North East Somerset Swindon and Wiltshire ICB - 92G,E54000040,E40000006,South West,2025-12,486675
92G,NHS Bath and North East Somerset Swindon and Wiltshire ICB - 92G,E54000040,E40000006,South West,2026-01,525466
93C,NHS North Central London ICB - 93C,E54000028,E40000003,London,2023-08,594184
93C,NHS North Central London ICB - 93C,E54000028,E40000003,London,2023-09,640256
93C,NHS North Central London ICB - 93C,E54000028,E40000003,London,2023-10,694735
93C,NHS North Central London ICB - 93C,E54000028,E40000003,London,2023-11,677213
93C,NHS North Central London ICB - 93C,E54000028,E40000003,London,2023-12,546635
93C,NHS North Central London ICB - 93C,E54000028,E40000003,London,2024-01,691415
93C,NHS North Central London ICB - 93C,E54000028,E40000003,London,2024-02,658317
93C,NHS North Central London ICB - 93C,E54000028,E40000003,London,2024-03,635230
93C,NHS North Central London ICB - 93C,E54000028,E40000003,London,2024-04,638686
93C,NHS North Central London ICB - 93C,E54000028,E40000003,London,2024-05,650276
93C,NHS North Central London ICB - 93C,E54000028,E40000003,London,2024-06,620221
93C,NHS North Central London ICB - 93C,E54000028,E40000003,London,2024-07,673115
93C,NHS North Central London ICB - 93C,E54000028,E40000003,London,2024-08,594885
93C,NHS North Central London ICB - 93C,E54000028,E40000003,London,2024-09,658193
93C,NHS North Central London ICB - 93C,E54000028,E40000003,London,2024-10,794841
93C,NHS North Central London ICB - 93C,E54000028,E40000003,London,2024-11,681014
93C,NHS North Central London ICB - 93C,E54000028,E40000003,London,2024-12,611127
93C,NHS North Central London ICB - 93C,E54000028,E40000003,London,2025-01,720859
93C,NHS North Central London ICB - 93C,E54000028,E40000003,London,2025-02,650623
93C,NHS North Central London ICB - 93C,E54000028,E40000003,London,2025-03,689080
93C,NHS North Central London ICB - 93C,E54000028,E40000003,London,2025-04,635252
93C,NHS North Central London ICB - 93C,E54000028,E40000003,London,2025-05,647519
93C,NHS North Central London ICB - 93C,E54000028,E40000003,London,2025-06,671635
93C,NHS North Central London ICB - 93C,E54000028,E40000003,London,2025-07,726578
93C,NHS North Central London ICB - 93C,E54000028,E40000003,London,2025-08,592368
93C,NHS North Central London ICB - 93C,E54000028,E40000003,London,2025-09,714502
93C,NHS North Central London ICB - 93C,E54000028,E40000003,London,2025-10,817086
93C,NHS North Central London ICB - 93C,E54000028,E40000003,London,2025-11,691479
93C,NHS North Central London ICB - 93C,E54000028,E40000003,London,2025-12,682066
93C,NHS North Central London ICB - 93C,E54000028,E40000003,London,2026-01,722763
97R,NHS Sussex ICB - 97R,E54000053,E40000005,South East,2023-08,270611
97R,NHS Sussex ICB - 97R,E54000053,E40000005,South East,2023-09,295110
97R,NHS Sussex ICB - 97R,E54000053,E40000005,South East,2023-10,328222
97R,NHS Sussex ICB - 97R,E54000053,E40000005,South East,2023-11,300849
97R,NHS Sussex ICB - 97R,E54000053,E40000005,South East,2023-12,241394
97R,NHS Sussex ICB - 97R,E54000053,E40000005,South East,2024-01,304264
97R,NHS Sussex ICB - 97R,E54000053,E40000005,South East,2024-02,284268
97R,NHS Sussex ICB - 97R,E54000053,E40000005,South East,2024-03,278466
97R,NHS Sussex ICB - 97R,E54000053,E40000005,South East,2024-04,282114
97R,NHS Sussex ICB - 97R,E54000053,E40000005,South East,2024-05,284188
97R,NHS Sussex ICB - 97R,E54000053,E40000005,South East,2024-06,264164
97R,NHS Sussex ICB - 97R,E54000053,E40000005,South East,2024-07,277988
97R,NHS Sussex ICB - 97R,E54000053,E40000005,South East,2024-08,258944
97R,NHS Sussex ICB - 97R,E54000053,E40000005,South East,2024-09,278562
97R,NHS Sussex ICB - 97R,E54000053,E40000005,South East,2024-10,358505
97R,NHS Sussex ICB - 97R,E54000053,E40000005,South East,2024-11,296248
97R,NHS Sussex ICB - 97R,E54000053,E40000005,South East,2024-12,264708
97R,NHS Sussex ICB - 97R,E54000053,E40000005,South East,2025-01,307421
97R,NHS Sussex ICB - 97R,E54000053,E40000005,South East,2025-02,269410
97R,NHS Sussex ICB - 97R,E54000053,E40000005,South East,2025-03,289697
97R,NHS Sussex ICB - 97R,E54000053,E40000005,South East,2025-04,261058
97R,NHS Sussex ICB - 97R,E54000053,E40000005,South East,2025-05,267491
97R,NHS Sussex ICB - 97R,E54000053,E40000005,South East,2025-06,279981
97R,NHS Sussex ICB - 97R,E54000053,E40000005,South East,2025-07,295738
97R,NHS Sussex ICB - 97R,E54000053,E40000005,South East,2025-08,249478
97R,NHS Sussex ICB - 97R,E54000053,E40000005,South East,2025-09,289759
97R,NHS Sussex ICB - 97R,E54000053,E40000005,South East,2025-10,356437
97R,NHS Sussex ICB - 97R,E54000053,E40000005,South East,2025-11,282813
97R,NHS Sussex ICB - 97R,E54000053,E40000005,South East,2025-12,273110
97R,NHS Sussex ICB - 97R,E54000053,E40000005,South East,2026-01,294830
99C,NHS North East and North Cumbria ICB - 99C,E54000050,E40000012,North East and Yorkshire,2023-08,93546
99C,NHS North East and North Cumbria ICB - 99C,E54000050,E40000012,North East and Yorkshire,2023-09,107206
99C,NHS North East and North Cumbria ICB - 99C,E54000050,E40000012,North East and Yorkshire,2023-10,118063
99C,NHS North East and North Cumbria ICB - 99C,E54000050,E40000012,North East and Yorkshire,2023-11,106423
99C,NHS North East and North Cumbria ICB - 99C,E54000050,E40000012,North East and Yorkshire,2023-12,90741
99C,NHS North East and North Cumbria ICB - 99C,E54000050,E40000012,North East and Yorkshire,2024-01,114889
99C,NHS North East and North Cumbria ICB - 99C,E54000050,E40000012,North East and Yorkshire,2024-02,104323
99C,NHS North East and North Cumbria ICB - 99C,E54000050,E40000012,North East and Yorkshire,2024-03,103289
99C,NHS North East and North Cumbria ICB - 99C,E54000050,E40000012,North East and Yorkshire,2024-04,106456
99C,NHS North East and North Cumbria ICB - 99C,E54000050,E40000012,North East and Yorkshire,2024-05,102246
99C,NHS North East and North Cumbria ICB - 99C,E54000050,E40000012,North East and Yorkshire,2024-06,95819
99C,NHS North East and North Cumbria ICB - 99C,E54000050,E40000012,North East and Yorkshire,2024-07,109842
99C,NHS North East and North Cumbria ICB - 99C,E54000050,E40000012,North East and Yorkshire,2024-08,95420
99C,NHS North East and North Cumbria ICB - 99C,E54000050,E40000012,North East and Yorkshire,2024-09,103167
99C,NHS North East and North Cumbria ICB - 99C,E54000050,E40000012,North East and Yorkshire,2024-10,135130
99C,NHS North East and North Cumbria ICB - 99C,E54000050,E40000012,North East and Yorkshire,2024-11,103854
99C,NHS North East and North Cumbria ICB - 99C,E54000050,E40000012,North East and Yorkshire,2024-12,94379
99C,NHS North East and North Cumbria ICB - 99C,E54000050,E40000012,North East and Yorkshire,2025-01,114769
99C,NHS North East and North Cumbria ICB - 99C,E54000050,E40000012,North East and Yorkshire,2025-02,101579
99C,NHS North East and North Cumbria ICB - 99C,E54000050,E40000012,North East and Yorkshire,2025-03,107539
99C,NHS North East and North Cumbria ICB - 99C,E54000050,E40000012,North East and Yorkshire,2025-04,102943
99C,NHS North East and North Cumbria ICB - 99C,E54000050,E40000012,North East and Yorkshire,2025-05,100625
99C,NHS North East and North Cumbria ICB - 99C,E54000050,E40000012,North East and Yorkshire,2025-06,105726
99C,NHS North East and North Cumbria ICB - 99C,E54000050,E40000012,North East and Yorkshire,2025-07,110589
99C,NHS North East and North Cumbria ICB - 99C,E54000050,E40000012,North East and Yorkshire,2025-08,92973
99C,NHS North East and North Cumbria ICB - 99C,E54000050,E40000012,North East and Yorkshire,2025-09,109621
99C,NHS North East and North Cumbria ICB - 99C,E54000050,E40000012,North East and Yorkshire,2025-10,142063
99C,NHS North East and North Cumbria ICB - 99C,E54000050,E40000012,North East and Yorkshire,2025-11,104779
99C,NHS North East and North Cumbria ICB - 99C,E54000050,E40000012,North East and Yorkshire,2025-12,104634
99C,NHS North East and North Cumbria ICB - 99C,E54000050,E40000012,North East and Yorkshire,2026-01,113101
A3A8R,NHS North East London ICB - A3A8R,E54000029,E40000003,London,2023-08,872780
A3A8R,NHS North East London ICB - A3A8R,E54000029,E40000003,London,2023-09,959348
A3A8R,NHS North East London ICB - A3A8R,E54000029,E40000003,London,2023-10,1023257
A3A8R,NHS North East London ICB - A3A8R,E54000029,E40000003,London,2023-11,991300
A3A8R,NHS North East London ICB - A3A8R,E54000029,E40000003,London,2023-12,810479
A3A8R,NHS North East London ICB - A3A8R,E54000029,E40000003,London,2024-01,1004966
A3A8R,NHS North East London ICB - A3A8R,E54000029,E40000003,London,2024-02,951241
A3A8R,NHS North East London ICB - A3A8R,E54000029,E40000003,London,2024-03,921332
A3A8R,NHS North East London ICB - A3A8R,E54000029,E40000003,London,2024-04,929797
A3A8R,NHS North East London ICB - A3A8R,E54000029,E40000003,London,2024-05,954253
A3A8R,NHS North East London ICB - A3A8R,E54000029,E40000003,London,2024-06,910865
A3A8R,NHS North East London ICB - A3A8R,E54000029,E40000003,London,2024-07,1002215
A3A8R,NHS North East London ICB - A3A8R,E54000029,E40000003,London,2024-08,888541
A3A8R,NHS North East London ICB - A3A8R,E54000029,E40000003,London,2024-09,961919
A3A8R,NHS North East London ICB - A3A8R,E54000029,E40000003,London,2024-10,1142386
A3A8R,NHS North East London ICB - A3A8R,E54000029,E40000003,London,2024-11,987657
A3A8R,NHS North East London ICB - A3A8R,E54000029,E40000003,London,2024-12,885566
A3A8R,NHS North East London ICB - A3A8R,E54000029,E40000003,London,2025-01,1037204
A3A8R,NHS North East London ICB - A3A8R,E54000029,E40000003,London,2025-02,939814
A3A8R,NHS North East London ICB - A3A8R,E54000029,E40000003,London,2025-03,973691
A3A8R,NHS North East London ICB - A3A8R,E54000029,E40000003,London,2025-04,910401
A3A8R,NHS North East London ICB - A3A8R,E54000029,E40000003,London,2025-05,924651
A3A8R,NHS North East London ICB - A3A8R,E54000029,E40000003,London,2025-06,968528
A3A8R,NHS North East London ICB - A3A8R,E54000029,E40000003,London,2025-07,1041877
A3A8R,NHS North East London ICB - A3A8R,E54000029,E40000003,London,2025-08,852964
A3A8R,NHS North East London ICB - A3A8R,E54000029,E40000003,London,2025-09,1022629
A3A8R,NHS North East London ICB - A3A8R,E54000029,E40000003,London,2025-10,1169397
A3A8R,NHS North East London ICB - A3A8R,E54000029,E40000003,London,2025-11,966989
A3A8R,NHS North East London ICB - A3A8R,E54000029,E40000003,London,2025-12,953669
A3A8R,NHS North East London ICB - A3A8R,E54000029,E40000003,London,2026-01,1009288
B2M3M,NHS Coventry and Warwickshire ICB - B2M3M,E54000018,E40000011,Midlands,2023-08,425062
B2M3M,NHS Coventry and Warwickshire ICB - B2M3M,E54000018,E40000011,Midlands,2023-09,473985
B2M3M,NHS Coventry and Warwickshire ICB - B2M3M,E54000018,E40000011,Midlands,2023-10,512338
B2M3M,NHS Coventry and Warwickshire ICB - B2M3M,E54000018,E40000011,Midlands,2023-11,469911
B2M3M,NHS Coventry and Warwickshire ICB - B2M3M,E54000018,E40000011,Midlands,2023-12,387656
B2M3M,NHS Coventry and Warwickshire ICB - B2M3M,E54000018,E40000011,Midlands,2024-01,480171
B2M3M,NHS Coventry and Warwickshire ICB - B2M3M,E54000018,E40000011,Midlands,2024-02,453371
