GP_CODE,Order,Seasonal_Order,MSE,RMSE,MAPE,Runtime_Seconds,Status
E84685,"(0, 0, 0)","(0, 0, 0, 12)",148023.34890426768,384.7380263299531,7.7904890079775395,0.20397520065307617,Success
E84693,"(3, 1, 1)","(2, 0, 0, 12)",243438.9993871069,493.39537836010066,7.416637413458009,4.975405216217041,Success
E84699,"(1, 0, 0)","(0, 0, 0, 12)",59686.3621828142,244.30792492838663,14.09259206063656,0.2652099132537842,Success
E84701,"(0, 1, 2)","(0, 1, 0, 12)",135139.54276221053,367.61330601898857,13.227418058255077,0.6131672859191895,Success
E84702,"(2, 1, 1)","(2, 0, 0, 12)",875867.5478182923,935.8779556215075,10.634229625170546,2.944155216217041,Success
E84709,"(2, 1, 0)","(0, 0, 0, 12)",536736.3126976868,732.6228993811802,5.089684864583498,0.524162769317627,Success
E85001,"(0, 1, 1)","(0, 1, 0, 12)",60504.07299921496,245.97575693392014,5.411765853774042,0.4430959224700928,Success
E85003,"(0, 1, 1)","(0, 0, 0, 12)",540307.1956690054,735.0559132943598,6.789211909155142,0.48821115493774414,Success
E85004,"(0, 0, 0)","(1, 1, 0, 12)",311505.59227135376,558.126860374372,15.508060076675934,1.2962851524353027,Success
E85005,"(1, 0, 0)","(0, 0, 0, 12)",48296.53449785288,219.76472532654753,13.716237439115389,0.2723960876464844,Success
E85006,"(0, 1, 1)","(0, 1, 0, 12)",39325.217575848896,198.30586873778824,7.665046937275472,0.45087218284606934,Success
E85007,"(2, 0, 1)","(0, 1, 0, 12)",4526161.658426923,2127.4777691968775,23.34735590468632,1.2271251678466797,Success
E85008,"(0, 1, 1)","(0, 0, 0, 12)",129869.7779295513,360.3744967801569,7.428974447035749,0.47884511947631836,Success
E85012,"(0, 1, 1)","(0, 0, 0, 12)",47362.73259775641,217.62980631741695,9.112176140308199,0.5263910293579102,Success
E85013,"(0, 0, 0)","(0, 0, 0, 12)",83231.75403690887,288.4991404439689,11.735161438487829,0.2524888515472412,Success
E85014,"(2, 1, 0)","(0, 0, 0, 12)",408128.99655238836,638.8497448949857,12.057752494068312,0.47219395637512207,Success
E85015,"(4, 1, 0)","(1, 0, 0, 12)",353256.2779692397,594.3536640496462,10.972985918914647,3.870100259780884,Success
E85016,"(0, 0, 0)","(0, 1, 1, 12)",403341.72189160116,635.0919003511233,11.332388813862092,1.3807568550109863,Success
E85019,"(0, 1, 1)","(1, 0, 0, 12)",647567.1030969176,804.7155417269618,13.054068219095601,1.308413028717041,Success
E85020,"(0, 0, 0)","(0, 0, 0, 12)",602543.7332756626,776.236905381123,11.961006677242219,0.236191987991333,Success
E85021,"(1, 0, 0)","(0, 0, 0, 12)",103283.30985059527,321.3772080446827,7.020315264711232,0.2898979187011719,Success
E85023,"(1, 1, 1)","(1, 0, 1, 12)",36987.96439788229,192.32255301415458,12.275611340340538,4.684649229049683,Success
E85024,"(1, 0, 0)","(0, 0, 0, 12)",279190.45295360096,528.3847584418015,20.987380359737706,0.38979601860046387,Success
E85025,"(0, 1, 1)","(1, 0, 0, 12)",151019.9181030039,388.61281258214314,8.388976945274988,1.3656749725341797,Success
E85026,"(0, 0, 0)","(0, 0, 2, 12)",262688.41913204145,512.5313835581597,8.100505172122888,0.6103122234344482,Success
E85028,"(0, 0, 0)","(0, 0, 0, 12)",104183.27277970029,322.77433723841847,9.052767433592322,0.24673938751220703,Success
E85029,"(1, 0, 0)","(0, 1, 1, 12)",113394.8188713694,336.7414718613812,7.045051324708234,1.4005661010742188,Success
E85030,"(0, 0, 1)","(1, 0, 0, 12)",271238.571060931,520.8056941517931,20.079031641558156,0.8057448863983154,Success
E85032,"(0, 0, 0)","(0, 0, 0, 12)",52867.47750865053,229.9292880618964,10.486269535505338,0.21408581733703613,Success
E85033,"(0, 0, 0)","(0, 0, 0, 12)",53013.584198385244,230.24678976781684,5.127721963139112,0.23469996452331543,Success
E85034,"(2, 1, 1)","(2, 0, 0, 12)",18434.28656778198,135.77292280783374,5.71571816888547,3.1271519660949707,Success
E85035,"(2, 1, 2)","(1, 1, 1, 12)",13788.740782021201,117.42546905174022,4.098464086018475,3.3359482288360596,Success
E85038,"(0, 1, 1)","(0, 0, 1, 12)",23723.19678607497,154.02336441616566,5.04041240799843,1.3509597778320312,Success
E85040,"(0, 0, 1)","(0, 1, 0, 12)",661758.6598734953,813.4855007149761,18.23516521918714,0.6807570457458496,Success
E85041,"(0, 1, 1)","(0, 0, 0, 12)",105946.91850025054,325.4948824486347,12.921893605425119,0.4842188358306885,Success
E85042,"(1, 0, 0)","(0, 0, 0, 12)",117302.92987047897,342.49515306129365,11.802716963026473,0.3224761486053467,Success
E85045,"(0, 1, 1)","(0, 0, 0, 12)",37484.61625608619,193.60944257986537,11.178653510974755,0.863372802734375,Success
E85046,"(0, 0, 1)","(0, 0, 1, 12)",45887.369729511185,214.21337430121207,8.501075559759865,0.8123981952667236,Success
E85048,"(1, 0, 0)","(0, 0, 0, 12)",269196.00706931186,518.8410229244714,11.773260244148572,0.31261396408081055,Success
E85049,"(1, 0, 0)","(0, 0, 0, 12)",472186.8116298229,687.1585054627665,13.898012297470554,0.3071281909942627,Success
E85050,"(0, 0, 0)","(0, 1, 0, 12)",95402.93044077134,308.87364801933387,7.599641058628586,0.4496121406555176,Success
E85051,"(0, 1, 1)","(1, 0, 0, 12)",29332.39021899829,171.26701439272622,6.311324273590173,1.2398269176483154,Success
E85052,"(0, 1, 1)","(0, 0, 0, 12)",193252.07746107675,439.60445568837986,10.325465489392547,0.5194258689880371,Success
E85053,"(0, 0, 0)","(0, 0, 0, 12)",66630.12168396769,258.1281109913597,9.991932066256084,0.2475872039794922,Success
E85054,"(0, 0, 0)","(0, 0, 0, 12)",369188.9567474047,607.6092138434083,7.451324153860995,0.1986551284790039,Success
E85055,"(0, 0, 0)","(1, 1, 0, 12)",557662.5685684645,746.7680821837959,11.185786313045067,1.3378992080688477,Success
E85056,"(0, 1, 1)","(0, 0, 0, 12)",139158.76049197928,373.03989128775396,13.06035697655322,1.015357255935669,Success
E85057,"(1, 0, 0)","(0, 1, 0, 12)",273072.6399962773,522.563527234993,11.289344123170515,0.514592170715332,Success
E85058,"(0, 1, 2)","(0, 0, 0, 12)",93796.70136905114,306.2624713690059,9.711177768925463,0.814702033996582,Success
E85059,"(0, 0, 0)","(0, 0, 0, 12)",73355.96280276806,270.8430593586774,7.392020357023998,0.25534892082214355,Success
E85060,"(0, 0, 0)","(0, 0, 0, 12)",58928.8543829296,242.7526609183298,10.02890313695345,0.2254931926727295,Success
E85061,"(1, 0, 0)","(0, 0, 0, 12)",116903.62938077707,341.9117274689142,8.454353075729964,0.24745798110961914,Success
E85062,"(0, 0, 1)","(0, 0, 0, 12)",1039623.1619907605,1019.6191259439775,20.371716308568413,0.3234827518463135,Success
E85064,"(0, 1, 1)","(0, 0, 0, 12)",326631.539912731,571.5168763148915,17.741547983452445,0.3465259075164795,Success
E85066,"(0, 0, 0)","(0, 0, 0, 12)",35094.21164936563,187.3344913500064,8.054071301920905,0.21509504318237305,Success
E85069,"(0, 0, 0)","(0, 1, 0, 12)",38487.5,196.1823131681345,7.476468145716329,0.4811878204345703,Success
E85071,"(1, 1, 0)","(1, 1, 0, 12)",45536.75726262334,213.3934330353756,20.436239344182443,1.081956148147583,Success
E85074,"(2, 1, 0)","(1, 0, 1, 12)",20587.25201935253,143.48258437647593,6.818143053979926,1.9193532466888428,Success
E85075,"(1, 1, 0)","(0, 0, 0, 12)",33737.10913833606,183.6766428763768,7.940714958785409,0.48146986961364746,Success
E85077,"(0, 0, 0)","(0, 0, 1, 12)",15899.156967803918,126.09185924477407,11.67352407747433,0.7786319255828857,Success
E85083,"(5, 0, 1)","(1, 1, 0, 12)",87637.86919271998,296.0369388990502,7.347863686934736,9.220584869384766,Success
E85088,"(0, 0, 0)","(0, 0, 0, 12)",132591.50403690877,364.13116323230116,10.321085734463777,0.21959710121154785,Success
E85090,"(0, 0, 0)","(0, 0, 0, 12)",184391.39561707035,429.40819230316316,11.584414994609416,0.24916815757751465,Success
E85091,"(0, 1, 0)","(0, 1, 0, 12)",72683.33333333344,269.59846686013157,19.619122290983583,0.2808530330657959,Success
E85096,"(0, 0, 1)","(0, 0, 1, 12)",49078.42808512411,221.53651636947828,6.8598408547674685,0.7347707748413086,Success
E85098,"(0, 0, 0)","(0, 1, 0, 12)",373982.97176308517,611.5414718259794,18.48599190050191,0.30194616317749023,Success
E85099,"(0, 1, 1)","(0, 0, 0, 12)",73449.1839643898,271.0150991446598,10.41445313588979,0.3298523426055908,Success
E85103,"(1, 0, 0)","(0, 0, 0, 12)",39228.67685359802,198.06230548390076,8.218056026822703,0.2650589942932129,Success
E85107,"(0, 0, 0)","(0, 0, 0, 12)",660568.4818339093,812.7536415383872,22.329923003796903,0.2644779682159424,Success
E85108,"(3, 1, 1)","(0, 0, 0, 12)",44638.38426010444,211.27797864449678,7.468058252492946,1.1637070178985596,Success
E85109,"(0, 1, 1)","(1, 0, 0, 12)",23549.398504462744,153.4581327413531,9.201756666723155,2.518523693084717,Success
E85111,"(3, 1, 0)","(0, 0, 0, 12)",36297.062232127464,190.51787903534793,6.656890339021142,2.1368861198425293,Success
E85112,"(0, 0, 0)","(0, 0, 0, 12)",473090.0824682811,687.8154421560198,12.58201996940553,0.24994897842407227,Success
E85113,"(0, 0, 0)","(0, 1, 0, 12)",60889.916666666664,246.75882287502236,8.681800343791657,0.48415112495422363,Success
E85114,"(0, 0, 0)","(0, 0, 0, 12)",796979.5703575537,892.7371227621005,18.03747454386985,0.22755718231201172,Success
E85115,"(2, 1, 0)","(1, 0, 0, 12)",118377.23576285307,344.0599304813815,18.49631453995962,3.31919264793396,Success
E85116,"(2, 1, 0)","(1, 1, 0, 12)",307658.41213481803,554.6696423411129,17.04168985715507,2.6543710231781006,Success
E85118,"(1, 0, 0)","(0, 0, 0, 12)",96438.42993934051,310.54537500877467,9.75367201144322,0.40699315071105957,Success
E85119,"(2, 1, 0)","(1, 1, 0, 12)",1673736.4531065703,1293.7296677075046,15.719782309426819,3.081589937210083,Success
E85120,"(1, 0, 0)","(0, 0, 0, 12)",222752.8024982869,471.9669506419776,5.962465355347938,0.32848620414733887,Success
E85121,"(0, 0, 1)","(0, 0, 1, 12)",172542.09638083098,415.3818681416306,7.108202471692791,0.8198537826538086,Success
