GP_CODE,Month,Total_Appointments,Type
G84035,2025-01-01,2370.0,Historical
G84035,2025-02-01,2221.0,Historical
G84035,2025-03-01,2254.0,Historical
G84035,2025-04-01,2071.0,Historical
G84035,2025-05-01,2003.0,Historical
G84035,2025-06-01,2276.0,Historical
G84035,2025-07-01,2333.0,Historical
G84035,2025-08-01,1868.0,Historical
G84035,2025-09-01,2420.0,Historical
G84035,2025-10-01,2786.0,Historical
G84035,2025-11-01,1914.0,Historical
G84035,2025-12-01,1868.0,Historical
G84035,2026-01-01,2084.0,Historical
G84035,2026-02-01,2171.987433441009,Forecast
G84035,2026-03-01,2162.97419332273,Forecast
G84035,2026-04-01,1820.1443844795892,Forecast
G84035,2026-05-01,1846.1617319570837,Forecast
G84035,2026-06-01,2034.7506296881675,Forecast
G84035,2026-07-01,1901.7835044811177,Forecast
G84035,2026-08-01,1873.159049456126,Forecast
G84035,2026-09-01,2461.78250395744,Forecast
G84035,2026-10-01,2511.4075794833007,Forecast
G84035,2026-11-01,1987.9521336392238,Forecast
G84035,2026-12-01,1849.6600954140008,Forecast
G84035,2027-01-01,2266.6836233901,Forecast
G84039,2022-10-01,1175.0,Historical
G84039,2022-11-01,1190.0,Historical
G84039,2022-12-01,898.0,Historical
G84039,2023-01-01,967.0,Historical
G84039,2023-02-01,943.0,Historical
G84039,2023-03-01,1168.0,Historical
G84039,2023-04-01,885.0,Historical
G84039,2023-05-01,914.0,Historical
G84039,2023-06-01,1027.0,Historical
G84039,2023-07-01,990.0,Historical
G84039,2023-08-01,960.0,Historical
G84039,2023-09-01,1366.0,Historical
G84039,2023-10-01,1099.0,Historical
G84039,2023-11-01,850.0,Historical
G84039,2023-12-01,791.0,Historical
G84039,2024-01-01,976.0,Historical
G84039,2024-02-01,959.0,Historical
G84039,2024-03-01,988.0,Historical
G84039,2024-04-01,989.0,Historical
G84039,2024-05-01,970.0,Historical
G84039,2024-06-01,870.0,Historical
G84039,2024-07-01,894.0,Historical
G84039,2024-08-01,819.0,Historical
G84039,2024-09-01,946.0,Historical
G84039,2024-10-01,1637.0,Historical
G84039,2024-11-01,1056.0,Historical
G84039,2024-12-01,886.0,Historical
G84039,2025-01-01,1032.0,Historical
G84039,2025-02-01,933.0,Historical
G84039,2025-03-01,918.0,Historical
G84039,2025-04-01,832.0,Historical
G84039,2025-05-01,833.0,Historical
G84039,2025-06-01,837.0,Historical
G84039,2025-07-01,901.0,Historical
G84039,2025-08-01,806.0,Historical
G84039,2025-09-01,864.0,Historical
G84039,2025-10-01,986.0,Historical
G84039,2025-11-01,783.0,Historical
G84039,2025-12-01,911.0,Historical
G84039,2026-01-01,991.0,Historical
G84039,2026-02-01,852.9537588071065,Forecast
G84039,2026-03-01,927.9254981002883,Forecast
G84039,2026-04-01,814.0561881709398,Forecast
G84039,2026-05-01,817.4084576985774,Forecast
G84039,2026-06-01,823.747946038418,Forecast
G84039,2026-07-01,837.2035851937641,Forecast
G84039,2026-08-01,777.7840188087155,Forecast
G84039,2026-09-01,959.8145460934973,Forecast
G84039,2026-10-01,1072.9013079041827,Forecast
G84039,2026-11-01,854.654111339205,Forecast
G84039,2026-12-01,762.0401645244556,Forecast
G84039,2027-01-01,866.5816385178111,Forecast
G84040,2022-10-01,3944.0,Historical
G84040,2022-11-01,3538.0,Historical
G84040,2022-12-01,3303.0,Historical
G84040,2023-01-01,3151.0,Historical
G84040,2023-02-01,2831.0,Historical
G84040,2023-03-01,3049.0,Historical
G84040,2023-04-01,2135.0,Historical
G84040,2023-05-01,2760.0,Historical
G84040,2023-06-01,2922.0,Historical
G84040,2023-07-01,2652.0,Historical
G84040,2023-08-01,2997.0,Historical
G84040,2023-09-01,2776.0,Historical
G84040,2023-10-01,3527.0,Historical
G84040,2023-11-01,2401.0,Historical
G84040,2023-12-01,2565.0,Historical
G84040,2024-01-01,2874.0,Historical
G84040,2024-02-01,2608.0,Historical
G84040,2024-03-01,2702.0,Historical
G84040,2024-04-01,2748.0,Historical
G84040,2024-05-01,2732.0,Historical
G84040,2024-06-01,2877.0,Historical
G84040,2024-07-01,2621.0,Historical
G84040,2024-08-01,2586.0,Historical
G84040,2024-09-01,3021.0,Historical
G84040,2024-10-01,4160.0,Historical
G84040,2024-11-01,3120.0,Historical
G84040,2024-12-01,2662.0,Historical
G84040,2025-01-01,3408.0,Historical
G84040,2025-02-01,2858.0,Historical
G84040,2025-03-01,2806.0,Historical
G84040,2025-04-01,2754.0,Historical
G84040,2025-05-01,2660.0,Historical
G84040,2025-06-01,2775.0,Historical
G84040,2025-07-01,2907.0,Historical
G84040,2025-08-01,2807.0,Historical
G84040,2025-09-01,2944.0,Historical
G84040,2025-10-01,4159.0,Historical
G84040,2025-11-01,2826.0,Historical
G84040,2025-12-01,2902.0,Historical
G84040,2026-01-01,2680.0,Historical
G84040,2026-02-01,2643.8365426662035,Forecast
G84040,2026-03-01,2730.007017923664,Forecast
G84040,2026-04-01,2417.0160434287836,Forecast
G84040,2026-05-01,2594.505523393179,Forecast
G84040,2026-06-01,2730.5336883253817,Forecast
G84040,2026-07-01,2606.3411880674666,Forecast
G84040,2026-08-01,2679.8185566704606,Forecast
G84040,2026-09-01,2778.0747349093845,Forecast
G84040,2026-10-01,3704.7966230282877,Forecast
G84040,2026-11-01,2800.3743308218736,Forecast
G84040,2026-12-01,2696.194714424473,Forecast
G84040,2027-01-01,2840.1769495701815,Forecast
G84041,2022-10-01,902.0,Historical
G84041,2022-11-01,860.0,Historical
G84041,2022-12-01,713.0,Historical
G84041,2023-01-01,823.0,Historical
G84041,2023-02-01,676.0,Historical
G84041,2023-03-01,853.0,Historical
G84041,2023-04-01,611.0,Historical
G84041,2023-05-01,745.0,Historical
G84041,2023-06-01,755.0,Historical
G84041,2023-07-01,815.0,Historical
G84041,2023-08-01,649.0,Historical
G84041,2023-09-01,1330.0,Historical
G84041,2023-10-01,933.0,Historical
G84041,2023-11-01,659.0,Historical
G84041,2023-12-01,721.0,Historical
G84041,2024-01-01,875.0,Historical
G84041,2024-02-01,767.0,Historical
G84041,2024-03-01,784.0,Historical
G84041,2024-04-01,787.0,Historical
G84041,2024-05-01,849.0,Historical
G84041,2024-06-01,694.0,Historical
G84041,2024-07-01,775.0,Historical
G84041,2024-08-01,940.0,Historical
G84041,2024-09-01,1186.0,Historical
G84041,2024-10-01,1132.0,Historical
G84041,2024-11-01,816.0,Historical
G84041,2024-12-01,777.0,Historical
G84041,2025-01-01,803.0,Historical
G84041,2025-02-01,790.0,Historical
G84041,2025-03-01,713.0,Historical
G84041,2025-04-01,682.0,Historical
G84041,2025-05-01,668.0,Historical
G84041,2025-06-01,791.0,Historical
G84041,2025-07-01,789.0,Historical
G84041,2025-08-01,700.0,Historical
G84041,2025-09-01,756.0,Historical
G84041,2025-10-01,1150.0,Historical
G84041,2025-11-01,828.0,Historical
G84041,2025-12-01,797.0,Historical
G84041,2026-01-01,932.0,Historical
G84041,2026-02-01,751.775124762511,Forecast
G84041,2026-03-01,790.7347419197066,Forecast
G84041,2026-04-01,700.2016979576035,Forecast
G84041,2026-05-01,761.2133418557236,Forecast
G84041,2026-06-01,753.9909045805429,Forecast
G84041,2026-07-01,800.6703559495576,Forecast
G84041,2026-08-01,770.5017915574907,Forecast
G84041,2026-09-01,1100.3259103880732,Forecast
G84041,2026-10-01,1042.3502680446818,Forecast
G84041,2026-11-01,800.4013470079941,Forecast
G84041,2026-12-01,761.3287380757814,Forecast
G84041,2027-01-01,868.832965575873,Forecast
G84604,2022-10-01,1945.0,Historical
G84604,2022-11-01,2240.0,Historical
G84604,2022-12-01,1960.0,Historical
G84604,2023-01-01,1956.0,Historical
G84604,2023-02-01,1725.0,Historical
G84604,2023-03-01,1811.0,Historical
G84604,2023-04-01,1501.0,Historical
G84604,2023-05-01,1759.0,Historical
G84604,2023-06-01,2158.0,Historical
G84604,2023-07-01,1743.0,Historical
G84604,2023-08-01,1880.0,Historical
G84604,2023-09-01,1765.0,Historical
G84604,2023-10-01,1812.0,Historical
G84604,2023-11-01,1512.0,Historical
G84604,2023-12-01,1566.0,Historical
G84604,2024-01-01,2045.0,Historical
G84604,2024-02-01,2046.0,Historical
G84604,2024-03-01,1936.0,Historical
G84604,2024-04-01,2012.0,Historical
G84604,2024-05-01,2026.0,Historical
G84604,2024-06-01,1887.0,Historical
G84604,2024-07-01,1972.0,Historical
G84604,2024-08-01,1693.0,Historical
G84604,2024-09-01,1789.0,Historical
G84604,2024-10-01,2875.0,Historical
G84604,2024-11-01,2106.0,Historical
G84604,2024-12-01,1880.0,Historical
G84604,2025-01-01,2085.0,Historical
G84604,2025-02-01,2074.0,Historical
G84604,2025-03-01,2038.0,Historical
G84604,2025-04-01,1804.0,Historical
G84604,2025-05-01,1811.0,Historical
G84604,2025-06-01,2183.0,Historical
G84604,2025-07-01,1935.0,Historical
G84604,2025-08-01,1722.0,Historical
G84604,2025-09-01,2306.0,Historical
G84604,2025-10-01,2457.0,Historical
G84604,2025-11-01,2234.0,Historical
G84604,2025-12-01,1930.0,Historical
G84604,2026-01-01,2145.0,Historical
G84604,2026-02-01,2155.8698300692085,Forecast
G84604,2026-03-01,2130.582926638406,Forecast
G84604,2026-04-01,1959.2354922737218,Forecast
G84604,2026-05-01,2056.124042869369,Forecast
G84604,2026-06-01,2286.819745754054,Forecast
G84604,2026-07-01,2076.9801400010697,Forecast
G84604,2026-08-01,1939.373016353265,Forecast
G84604,2026-09-01,2158.8939414753395,Forecast
G84604,2026-10-01,2578.5266491785565,Forecast
G84604,2026-11-01,2281.845891845646,Forecast
G84604,2026-12-01,2065.518258751335,Forecast
G84604,2027-01-01,2319.0078495892803,Forecast
G84607,2022-10-01,2639.0,Historical
G84607,2022-11-01,1791.0,Historical
G84607,2022-12-01,1561.0,Historical
G84607,2023-01-01,1623.0,Historical
G84607,2023-02-01,1404.0,Historical
G84607,2023-03-01,1649.0,Historical
G84607,2023-04-01,1506.0,Historical
G84607,2023-05-01,1558.0,Historical
G84607,2023-06-01,1780.0,Historical
G84607,2023-07-01,1623.0,Historical
G84607,2023-08-01,1601.0,Historical
G84607,2023-09-01,2129.0,Historical
G84607,2023-10-01,2062.0,Historical
G84607,2023-11-01,1604.0,Historical
G84607,2023-12-01,1467.0,Historical
G84607,2024-01-01,1679.0,Historical
G84607,2024-02-01,1533.0,Historical
G84607,2024-03-01,1514.0,Historical
G84607,2024-04-01,1522.0,Historical
G84607,2024-05-01,1396.0,Historical
G84607,2024-06-01,1333.0,Historical
G84607,2024-07-01,1468.0,Historical
G84607,2024-08-01,1392.0,Historical
G84607,2024-09-01,1419.0,Historical
G84607,2024-10-01,1824.0,Historical
G84607,2024-11-01,1643.0,Historical
G84607,2024-12-01,1516.0,Historical
G84607,2025-01-01,1618.0,Historical
G84607,2025-02-01,1424.0,Historical
G84607,2025-03-01,1361.0,Historical
G84607,2025-04-01,1317.0,Historical
G84607,2025-05-01,1389.0,Historical
G84607,2025-06-01,1560.0,Historical
G84607,2025-07-01,1636.0,Historical
G84607,2025-08-01,1601.0,Historical
G84607,2025-09-01,1401.0,Historical
G84607,2025-10-01,1850.0,Historical
G84607,2025-11-01,1295.0,Historical
G84607,2025-12-01,1362.0,Historical
G84607,2026-01-01,1380.0,Historical
G84607,2026-02-01,1227.742631218933,Forecast
G84607,2026-03-01,1278.7511974334775,Forecast
G84607,2026-04-01,1224.8189035365854,Forecast
G84607,2026-05-01,1222.3511833064242,Forecast
G84607,2026-06-01,1314.4573335498794,Forecast
G84607,2026-07-01,1322.8344537026132,Forecast
G84607,2026-08-01,1284.2496217983426,Forecast
G84607,2026-09-01,1397.845812336874,Forecast
G84607,2026-10-01,1698.8383787332677,Forecast
G84607,2026-11-01,1278.5952653200284,Forecast
G84607,2026-12-01,1184.229490532259,Forecast
G84607,2027-01-01,1262.7466376120374,Forecast
G84609,2022-10-01,1068.0,Historical
G84609,2022-11-01,1160.0,Historical
G84609,2022-12-01,1246.0,Historical
G84609,2023-01-01,1313.0,Historical
G84609,2023-02-01,997.0,Historical
G84609,2023-03-01,1100.0,Historical
G84609,2023-04-01,993.0,Historical
G84609,2023-05-01,1091.0,Historical
G84609,2023-06-01,1061.0,Historical
G84609,2023-07-01,1068.0,Historical
G84609,2023-08-01,1261.0,Historical
G84609,2023-09-01,1868.0,Historical
G84609,2023-10-01,1512.0,Historical
G84609,2023-11-01,1044.0,Historical
G84609,2023-12-01,1175.0,Historical
G84609,2024-01-01,1558.0,Historical
G84609,2024-02-01,1388.0,Historical
G84609,2024-03-01,1343.0,Historical
G84609,2024-04-01,1406.0,Historical
G84609,2024-05-01,1502.0,Historical
G84609,2024-06-01,1152.0,Historical
G84609,2024-07-01,1230.0,Historical
G84609,2024-08-01,1222.0,Historical
G84609,2024-09-01,1347.0,Historical
G84609,2024-10-01,1899.0,Historical
G84609,2024-11-01,1342.0,Historical
G84609,2024-12-01,1111.0,Historical
G84609,2025-01-01,1461.0,Historical
G84609,2025-02-01,1148.0,Historical
G84609,2025-03-01,1233.0,Historical
G84609,2025-04-01,1284.0,Historical
G84609,2025-05-01,1200.0,Historical
G84609,2025-06-01,1261.0,Historical
G84609,2025-07-01,1289.0,Historical
G84609,2025-08-01,1016.0,Historical
G84609,2025-09-01,1315.0,Historical
G84609,2025-10-01,1770.0,Historical
G84609,2025-11-01,1168.0,Historical
G84609,2025-12-01,1284.0,Historical
G84609,2026-01-01,1443.0,Historical
G84609,2026-02-01,1166.432261926051,Forecast
G84609,2026-03-01,1196.5781234793553,Forecast
G84609,2026-04-01,1194.244793888746,Forecast
G84609,2026-05-01,1221.648003249873,Forecast
G84609,2026-06-01,1095.2212267469301,Forecast
G84609,2026-07-01,1127.439637752967,Forecast
G84609,2026-08-01,1093.4798929394924,Forecast
G84609,2026-09-01,1394.6154628556667,Forecast
G84609,2026-10-01,1528.6973680394717,Forecast
G84609,2026-11-01,1130.2342838187064,Forecast
G84609,2026-12-01,1138.6950431629425,Forecast
G84609,2027-01-01,1361.8449107559334,Forecast
G84621,2022-10-01,1300.0,Historical
G84621,2022-11-01,1125.0,Historical
G84621,2022-12-01,885.0,Historical
G84621,2023-01-01,897.0,Historical
G84621,2023-02-01,733.0,Historical
G84621,2023-03-01,812.0,Historical
G84621,2023-04-01,843.0,Historical
G84621,2023-05-01,758.0,Historical
G84621,2023-06-01,735.0,Historical
G84621,2023-07-01,887.0,Historical
G84621,2023-08-01,1128.0,Historical
G84621,2023-09-01,1514.0,Historical
G84621,2023-10-01,1291.0,Historical
G84621,2023-11-01,863.0,Historical
G84621,2023-12-01,927.0,Historical
G84621,2024-01-01,1132.0,Historical
G84621,2024-02-01,1196.0,Historical
G84621,2024-03-01,910.0,Historical
G84621,2024-04-01,809.0,Historical
G84621,2024-05-01,847.0,Historical
G84621,2024-06-01,870.0,Historical
G84621,2024-07-01,825.0,Historical
G84621,2024-08-01,744.0,Historical
G84621,2024-09-01,755.0,Historical
G84621,2024-10-01,1306.0,Historical
G84621,2024-11-01,1117.0,Historical
G84621,2024-12-01,694.0,Historical
G84621,2025-01-01,973.0,Historical
G84621,2025-02-01,865.0,Historical
G84621,2025-03-01,757.0,Historical
G84621,2025-04-01,950.0,Historical
G84621,2025-05-01,814.0,Historical
G84621,2025-06-01,858.0,Historical
G84621,2025-07-01,1291.0,Historical
G84621,2025-08-01,1155.0,Historical
G84621,2025-09-01,1376.0,Historical
G84621,2025-10-01,1657.0,Historical
G84621,2025-11-01,1117.0,Historical
G84621,2025-12-01,1212.0,Historical
G84621,2026-01-01,1286.0,Historical
G84621,2026-02-01,1194.4279390316563,Forecast
G84621,2026-03-01,1048.4048599877683,Forecast
G84621,2026-04-01,1080.8733806244259,Forecast
G84621,2026-05-01,1016.9188638946898,Forecast
G84621,2026-06-01,1035.6033662597556,Forecast
G84621,2026-07-01,1248.4665285704446,Forecast
G84621,2026-08-01,1256.1037669590758,Forecast
G84621,2026-09-01,1545.9858949039244,Forecast
G84621,2026-10-01,1760.3121408105658,Forecast
G84621,2026-11-01,1331.1566791715823,Forecast
G84621,2026-12-01,1189.6341911609563,Forecast
G84621,2027-01-01,1360.5398716239667,Forecast
G84624,2022-10-01,848.0,Historical
G84624,2022-11-01,849.0,Historical
G84624,2022-12-01,462.0,Historical
G84624,2023-01-01,677.0,Historical
G84624,2023-02-01,644.0,Historical
G84624,2023-03-01,678.0,Historical
G84624,2023-04-01,516.0,Historical
G84624,2023-05-01,620.0,Historical
G84624,2023-06-01,709.0,Historical
G84624,2023-07-01,710.0,Historical
G84624,2023-08-01,573.0,Historical
G84624,2023-09-01,641.0,Historical
G84624,2023-10-01,755.0,Historical
G84624,2023-11-01,570.0,Historical
G84624,2023-12-01,596.0,Historical
G84624,2024-01-01,620.0,Historical
G84624,2024-02-01,636.0,Historical
G84624,2024-03-01,543.0,Historical
G84624,2024-04-01,666.0,Historical
G84624,2024-05-01,636.0,Historical
G84624,2024-06-01,580.0,Historical
G84624,2024-07-01,700.0,Historical
G84624,2024-08-01,565.0,Historical
G84624,2024-09-01,690.0,Historical
G84624,2024-10-01,729.0,Historical
G84624,2024-11-01,710.0,Historical
G84624,2024-12-01,590.0,Historical
G84624,2025-01-01,697.0,Historical
G84624,2025-02-01,618.0,Historical
G84624,2025-03-01,586.0,Historical
G84624,2025-04-01,577.0,Historical
G84624,2025-05-01,652.0,Historical
G84624,2025-06-01,702.0,Historical
G84624,2025-07-01,737.0,Historical
G84624,2025-08-01,589.0,Historical
G84624,2025-09-01,622.0,Historical
G84624,2025-10-01,691.0,Historical
G84624,2025-11-01,539.0,Historical
G84624,2025-12-01,549.0,Historical
G84624,2026-01-01,605.0,Historical
G84624,2026-02-01,596.969995551121,Forecast
G84624,2026-03-01,568.8639176770276,Forecast
G84624,2026-04-01,552.3373182537315,Forecast
G84624,2026-05-01,599.3408962089663,Forecast
G84624,2026-06-01,625.6821862591428,Forecast
G84624,2026-07-01,674.2988551349821,Forecast
G84624,2026-08-01,542.3627971392343,Forecast
G84624,2026-09-01,613.5807274176187,Forecast
G84624,2026-10-01,703.2543315534901,Forecast
G84624,2026-11-01,621.7134962095708,Forecast
G84624,2026-12-01,508.8840181097175,Forecast
G84624,2027-01-01,603.3389316310684,Forecast
G84625,2022-10-01,2083.0,Historical
G84625,2022-11-01,2121.0,Historical
G84625,2022-12-01,1700.0,Historical
G84625,2023-01-01,1903.0,Historical
G84625,2023-02-01,1857.0,Historical
G84625,2023-03-01,1972.0,Historical
G84625,2023-04-01,1802.0,Historical
G84625,2023-05-01,1995.0,Historical
G84625,2023-06-01,2050.0,Historical
G84625,2023-07-01,2028.0,Historical
G84625,2023-08-01,2004.0,Historical
G84625,2023-09-01,1890.0,Historical
G84625,2023-10-01,2130.0,Historical
G84625,2023-11-01,1827.0,Historical
G84625,2023-12-01,1840.0,Historical
G84625,2024-01-01,2127.0,Historical
G84625,2024-02-01,1851.0,Historical
G84625,2024-03-01,1691.0,Historical
G84625,2024-04-01,2044.0,Historical
G84625,2024-05-01,1914.0,Historical
G84625,2024-06-01,1620.0,Historical
G84625,2024-07-01,1485.0,Historical
G84625,2024-08-01,1818.0,Historical
G84625,2024-09-01,2086.0,Historical
G84625,2024-10-01,2642.0,Historical
G84625,2024-11-01,2232.0,Historical
G84625,2024-12-01,2185.0,Historical
G84625,2025-01-01,2286.0,Historical
G84625,2025-02-01,2170.0,Historical
G84625,2025-03-01,2153.0,Historical
G84625,2025-04-01,1995.0,Historical
G84625,2025-05-01,1947.0,Historical
G84625,2025-06-01,2328.0,Historical
G84625,2025-07-01,2438.0,Historical
G84625,2025-08-01,1993.0,Historical
G84625,2025-09-01,2277.0,Historical
G84625,2025-10-01,2871.0,Historical
G84625,2025-11-01,2051.0,Historical
G84625,2025-12-01,2218.0,Historical
G84625,2026-01-01,2016.0,Historical
G84625,2026-02-01,2207.1494637803194,Forecast
G84625,2026-03-01,2179.611199824957,Forecast
G84625,2026-04-01,2188.017183142052,Forecast
G84625,2026-05-01,2186.837866562417,Forecast
G84625,2026-06-01,2246.184126407107,Forecast
G84625,2026-07-01,2230.4284169001785,Forecast
G84625,2026-08-01,2168.9018177351654,Forecast
G84625,2026-09-01,2340.061697084827,Forecast
G84625,2026-10-01,2821.7169309784767,Forecast
G84625,2026-11-01,2366.437280686579,Forecast
G84625,2026-12-01,2297.28761359945,Forecast
G84625,2027-01-01,2395.055323500284,Forecast
G84627,2022-10-01,2658.0,Historical
G84627,2022-11-01,2162.0,Historical
G84627,2022-12-01,1967.0,Historical
G84627,2023-01-01,2031.0,Historical
G84627,2023-02-01,1733.0,Historical
G84627,2023-03-01,1895.0,Historical
G84627,2023-04-01,1619.0,Historical
G84627,2023-05-01,1785.0,Historical
G84627,2023-06-01,1880.0,Historical
G84627,2023-07-01,1694.0,Historical
G84627,2023-08-01,1953.0,Historical
G84627,2023-09-01,1786.0,Historical
G84627,2023-10-01,2014.0,Historical
G84627,2023-11-01,1598.0,Historical
G84627,2023-12-01,1587.0,Historical
G84627,2024-01-01,2140.0,Historical
G84627,2024-02-01,1911.0,Historical
G84627,2024-03-01,2121.0,Historical
G84627,2024-04-01,2241.0,Historical
G84627,2024-05-01,1813.0,Historical
G84627,2024-06-01,2041.0,Historical
G84627,2024-07-01,2255.0,Historical
G84627,2024-08-01,1905.0,Historical
G84627,2024-09-01,2188.0,Historical
G84627,2024-10-01,2991.0,Historical
G84627,2024-11-01,2254.0,Historical
G84627,2024-12-01,1743.0,Historical
G84627,2025-01-01,2225.0,Historical
G84627,2025-02-01,2269.0,Historical
G84627,2025-03-01,1970.0,Historical
G84627,2025-04-01,1959.0,Historical
G84627,2025-05-01,1809.0,Historical
G84627,2025-06-01,2022.0,Historical
G84627,2025-07-01,2068.0,Historical
G84627,2025-08-01,1793.0,Historical
G84627,2025-09-01,2192.0,Historical
G84627,2025-10-01,2497.0,Historical
G84627,2025-11-01,1572.0,Historical
G84627,2025-12-01,1760.0,Historical
G84627,2026-01-01,1756.0,Historical
G84627,2026-02-01,1750.1122726970275,Forecast
G84627,2026-03-01,1759.7589234001352,Forecast
G84627,2026-04-01,1721.0794839724028,Forecast
G84627,2026-05-01,1591.898230656649,Forecast
G84627,2026-06-01,1753.1687919625558,Forecast
G84627,2026-07-01,1780.6411792031054,Forecast
G84627,2026-08-01,1663.7425649406175,Forecast
G84627,2026-09-01,1820.3036437203102,Forecast
G84627,2026-10-01,2216.9643431722425,Forecast
G84627,2026-11-01,1660.4701958279554,Forecast
G84627,2026-12-01,1528.4760247989236,Forecast
G84627,2027-01-01,1755.4942609261554,Forecast
G84630,2022-10-01,624.0,Historical
G84630,2022-11-01,609.0,Historical
G84630,2022-12-01,552.0,Historical
G84630,2023-01-01,567.0,Historical
G84630,2023-02-01,519.0,Historical
G84630,2023-03-01,571.0,Historical
G84630,2023-04-01,631.0,Historical
G84630,2023-05-01,681.0,Historical
G84630,2023-06-01,946.0,Historical
G84630,2023-07-01,808.0,Historical
G84630,2023-08-01,795.0,Historical
G84630,2023-09-01,834.0,Historical
G84630,2023-10-01,1020.0,Historical
G84630,2023-11-01,694.0,Historical
G84630,2023-12-01,672.0,Historical
G84630,2024-01-01,922.0,Historical
G84630,2024-02-01,979.0,Historical
G84630,2024-03-01,854.0,Historical
G84630,2024-04-01,894.0,Historical
G84630,2024-05-01,955.0,Historical
G84630,2024-06-01,793.0,Historical
G84630,2024-07-01,811.0,Historical
G84630,2024-08-01,752.0,Historical
G84630,2024-09-01,854.0,Historical
G84630,2024-10-01,1035.0,Historical
G84630,2024-11-01,863.0,Historical
G84630,2024-12-01,865.0,Historical
G84630,2025-01-01,925.0,Historical
G84630,2025-02-01,822.0,Historical
G84630,2025-03-01,827.0,Historical
G84630,2025-04-01,727.0,Historical
G84630,2025-05-01,743.0,Historical
G84630,2025-06-01,787.0,Historical
G84630,2025-07-01,814.0,Historical
G84630,2025-08-01,762.0,Historical
G84630,2025-09-01,862.0,Historical
G84630,2025-10-01,1063.0,Historical
G84630,2025-11-01,904.0,Historical
G84630,2025-12-01,772.0,Historical
G84630,2026-01-01,848.0,Historical
G84630,2026-02-01,835.8393956031417,Forecast
G84630,2026-03-01,802.5474050013526,Forecast
G84630,2026-04-01,800.0113293590431,Forecast
G84630,2026-05-01,849.5712902445835,Forecast
G84630,2026-06-01,879.858544254051,Forecast
G84630,2026-07-01,852.911814713047,Forecast
G84630,2026-08-01,813.8486601632349,Forecast
G84630,2026-09-01,901.093906326432,Forecast
G84630,2026-10-01,1101.0494270443082,Forecast
G84630,2026-11-01,895.2859188371956,Forecast
G84630,2026-12-01,837.9704648614711,Forecast
G84630,2027-01-01,953.8054966101772,Forecast
G85001,2022-10-01,3335.0,Historical
G85001,2022-11-01,3250.0,Historical
G85001,2022-12-01,2541.0,Historical
G85001,2023-01-01,2662.0,Historical
G85001,2023-02-01,1882.0,Historical
G85001,2023-03-01,2218.0,Historical
G85001,2023-04-01,2270.0,Historical
G85001,2023-05-01,2184.0,Historical
G85001,2023-06-01,2131.0,Historical
G85001,2023-07-01,2298.0,Historical
G85001,2023-08-01,2455.0,Historical
G85001,2023-09-01,2112.0,Historical
G85001,2023-10-01,2916.0,Historical
G85001,2023-11-01,2563.0,Historical
G85001,2023-12-01,2022.0,Historical
G85001,2024-01-01,2679.0,Historical
G85001,2024-02-01,2197.0,Historical
G85001,2024-03-01,2788.0,Historical
G85001,2024-04-01,2393.0,Historical
G85001,2024-05-01,2674.0,Historical
G85001,2024-06-01,2512.0,Historical
G85001,2024-07-01,2464.0,Historical
G85001,2024-08-01,2256.0,Historical
G85001,2024-09-01,2575.0,Historical
G85001,2024-10-01,3475.0,Historical
G85001,2024-11-01,2815.0,Historical
G85001,2024-12-01,2384.0,Historical
G85001,2025-01-01,2702.0,Historical
G85001,2025-02-01,2594.0,Historical
G85001,2025-03-01,2773.0,Historical
G85001,2025-04-01,2728.0,Historical
G85001,2025-05-01,2579.0,Historical
G85001,2025-06-01,2731.0,Historical
G85001,2025-07-01,2957.0,Historical
G85001,2025-08-01,2071.0,Historical
G85001,2025-09-01,2816.0,Historical
G85001,2025-10-01,3420.0,Historical
G85001,2025-11-01,3164.0,Historical
G85001,2025-12-01,2847.0,Historical
G85001,2026-01-01,2422.0,Historical
G85001,2026-02-01,2429.46483846052,Forecast
G85001,2026-03-01,2826.8700159811297,Forecast
G85001,2026-04-01,2683.9666940861425,Forecast
G85001,2026-05-01,2698.8306127554893,Forecast
G85001,2026-06-01,2678.4764441890184,Forecast
G85001,2026-07-01,2803.4532030987875,Forecast
G85001,2026-08-01,2447.3417329223107,Forecast
G85001,2026-09-01,2724.404318044452,Forecast
G85001,2026-10-01,3643.6103371290437,Forecast
G85001,2026-11-01,3262.7325084132676,Forecast
G85001,2026-12-01,2716.7315242809154,Forecast
G85001,2027-01-01,2889.4408856250707,Forecast
G85002,2022-10-01,5869.0,Historical
G85002,2022-11-01,5999.0,Historical
G85002,2022-12-01,5777.0,Historical
G85002,2023-01-01,6426.0,Historical
G85002,2023-02-01,5718.0,Historical
G85002,2023-03-01,6456.0,Historical
G85002,2023-04-01,5223.0,Historical
G85002,2023-05-01,6839.0,Historical
G85002,2023-06-01,6800.0,Historical
G85002,2023-07-01,7061.0,Historical
G85002,2023-08-01,6086.0,Historical
G85002,2023-09-01,6638.0,Historical
G85002,2023-10-01,7692.0,Historical
G85002,2023-11-01,6418.0,Historical
G85002,2023-12-01,6124.0,Historical
G85002,2024-01-01,7881.0,Historical
G85002,2024-02-01,7389.0,Historical
G85002,2024-03-01,7028.0,Historical
G85002,2024-04-01,7823.0,Historical
G85002,2024-05-01,7633.0,Historical
G85002,2024-06-01,7033.0,Historical
G85002,2024-07-01,8172.0,Historical
G85002,2024-08-01,7121.0,Historical
