GP_CODE,Month,Total_Appointments,Type,GP_Appointments,Staff_Appointments,GP_FTE_Required,Staff_FTE_Required,Total_FTE_Required
E87021,2026-12-01,3488.3879227193083,Forecast,1436.9312704206138,2051.4566522986947,2.7370119436583122,3.2562804004741186,5.993292344132431
E87021,2027-01-01,3797.514522778095,Forecast,1564.266213661965,2233.2483091161303,2.979554692689457,3.5448385858986193,6.524393278588077
E87024,2026-02-01,4252.800049156802,Forecast,1755.3989125198968,2497.4011366369045,3.343616976228375,3.964128788312547,7.307745764540922
E87024,2026-03-01,4524.825291845148,Forecast,1867.6808937260812,2657.1443981190664,3.557487416621107,4.217689520823915,7.775176937445021
E87024,2026-04-01,4427.1744197185635,Forecast,1827.3742174760157,2599.8002022425476,3.480712795192411,4.126666987686583,7.607379782878994
E87024,2026-05-01,4713.9323654565615,Forecast,1945.7373147969736,2768.1950506595877,3.706166313898997,4.393960397872362,8.10012671177136
E87024,2026-06-01,4604.008589223374,Forecast,1900.3648366579941,2703.6437525653796,3.619742546015227,4.291498019945047,7.911240565960274
E87024,2026-07-01,4770.5689201414225,Forecast,1969.1147944229886,2801.4541257184337,3.7506948465199783,4.44675258050545,8.197447427025429
E87024,2026-08-01,4022.442875450472,Forecast,1660.315972447174,2362.1269030032977,3.1625066141850935,3.749407782544917,6.91191439673001
E87024,2026-09-01,4632.7066593618965,Forecast,1912.2103409211372,2720.496318440759,3.6423054112783566,4.318248124509141,7.960553535787498
E87024,2026-10-01,5024.058397582246,Forecast,2073.7458957895064,2950.3125017927387,3.9499921824562025,4.6830357171313315,8.633027899587534
E87024,2026-11-01,4705.440008638013,Forecast,1942.2319833090833,2763.208025328929,3.6994894920173014,4.386044484649094,8.085533976666396
E87024,2026-12-01,4377.7016276037875,Forecast,1806.9536746633294,2570.7479529404577,3.4418165231682463,4.0805523062546945,7.522368829422941
E87024,2027-01-01,4799.79926454826,Forecast,1981.1800018607373,2818.619262687522,3.773676194020452,4.473998829662734,8.247675023683186
E87026,2026-02-01,1289.4469031663157,Forecast,686.7668089988125,602.6800941675031,1.3081272552358334,0.9566350701071477,2.264762325342981
E87026,2026-03-01,1507.3491957982133,Forecast,802.8228186079433,704.52637719027,1.5291863211579872,1.1182958368099523,2.6474821579679393
E87026,2026-04-01,1214.6139044607598,Forecast,646.9103251043392,567.7035793564206,1.2322101430558843,0.901116792629239,2.1333269356851234
E87026,2026-05-01,1246.9918648494313,Forecast,664.1550123290831,582.8368525203481,1.2650571663411108,0.9251378611434097,2.1901950274845206
E87026,2026-06-01,1264.7292069945333,Forecast,673.6020223883571,591.1271846061761,1.2830514712159182,0.9382971184225017,2.2213485896384197
E87026,2026-07-01,1342.173062018953,Forecast,714.8490633181435,627.3239987008094,1.3616172634631305,0.9957523788901737,2.357369642353304
E87026,2026-08-01,1159.458559158821,Forecast,617.53427216317,541.9242869956507,1.1762557565012763,0.8601972809454773,2.0364530374467535
E87026,2026-09-01,1261.5148454823377,Forecast,671.890035029065,589.6248104532726,1.2797905429125047,0.9359123975448772,2.215702940457382
E87026,2026-10-01,1426.5338381355039,Forecast,759.7800960547075,666.7537420807962,1.4472001829613477,1.058339273144121,2.5055394561054687
E87026,2026-11-01,1355.9131246904244,Forecast,722.1670994258412,633.7460252645831,1.3755563798587451,1.0059460718485445,2.3815024517072896
E87026,2026-12-01,1243.132571556464,Forecast,662.099530607972,581.0330409484918,1.2611419630628038,0.9222746681722093,2.183416631235013
E87026,2027-01-01,1465.1312412273837,Forecast,780.3372940998235,684.7939471275603,1.4863567506663304,1.0869745192500957,2.573331269916426
E87029,2026-02-01,4445.629626961427,Forecast,2195.248304942436,2250.381322018991,4.181425342747497,3.5720338444745887,7.753459187222086
E87029,2026-03-01,4499.8182768058805,Forecast,2222.0066162953913,2277.8116605104897,4.232393554848365,3.6155740643023644,7.8479676191507295
E87029,2026-04-01,3516.400187557018,Forecast,1736.39556125371,1780.0046263033082,3.3074201166737334,2.82540416873541,6.132824285409143
E87029,2026-05-01,4079.4194126899697,Forecast,2014.4139980859964,2065.005414603974,3.8369790439733262,3.27778637238726,7.114765416360586
E87029,2026-06-01,4280.726391880561,Forecast,2113.8192211754595,2166.9071707051016,4.026322326048494,3.4395351915953993,7.465857517643894
E87029,2026-07-01,4451.207883842729,Forecast,2198.0028436671523,2253.2050401755764,4.186672083175528,3.5765159367866293,7.763188019962158
E87029,2026-08-01,3925.7091874031285,Forecast,1938.5120134791741,1987.1971739239546,3.692403835198427,3.1542812284507216,6.846685063649149
E87029,2026-09-01,4212.946563870441,Forecast,2080.349597065049,2132.596966805393,3.9625706610762834,3.385074550484751,7.3476452115610345
E87029,2026-10-01,4685.178165195837,Forecast,2313.537178878603,2371.640986317235,4.406737483578291,3.764509502090849,8.17124698566914
E87029,2026-11-01,4445.202281832809,Forecast,2195.037282264448,2250.164999568361,4.181023394789425,3.571690475505335,7.75271387029476
E87029,2026-12-01,3886.853147211211,Forecast,1919.3249323398072,1967.5282148714039,3.6558570139805853,3.123060658526038,6.778917672506623
E87029,2027-01-01,4606.778369229813,Forecast,2274.8234232030354,2331.9549460267776,4.332996996577211,3.7015157873440914,8.034512783921302
E87034,2026-02-01,6164.682729170089,Forecast,4306.774462112832,1857.9082670572577,8.203379927833966,2.9490607413607264,11.152440669194693
E87034,2026-03-01,6505.696291766943,Forecast,4545.0135681866595,1960.6827235802841,8.657168701307922,3.112194799333784,11.769363500641706
E87034,2026-04-01,6050.947296305621,Forecast,4227.316543641174,1823.6307526644484,8.052031511697473,2.8946519883562676,10.94668350005374
E87034,2026-05-01,6587.519488308422,Forecast,4602.176940375438,1985.342547932985,8.766051315000833,3.151337377671405,11.917388692672239
E87034,2026-06-01,6581.907734096616,Forecast,4598.256453176202,1983.6512809204146,8.758583720335622,3.148652826857801,11.907236547193424
E87034,2026-07-01,6637.926044726225,Forecast,4637.392000004706,2000.53404472152,8.833127619056581,3.1754508646373334,12.008578483693915
E87034,2026-08-01,5905.277841413695,Forecast,4125.548858944299,1779.7289824693958,7.858188302751047,2.8249666388403107,10.683154941591358
E87034,2026-09-01,6381.978072138512,Forecast,4458.581469049982,1923.3966030885306,8.492536131523774,3.0530104810929055,11.545546612616679
E87034,2026-10-01,7756.61545946364,Forecast,5418.93149102011,2337.68396844353,10.321774268609733,3.710609473719889,14.032383742329621
